step,layer,split,split_seed,num_parts,part_tokens,num_pairs,mean_pairwise_correlation,min_pairwise_correlation,stdev_pairwise_correlation,mean_pairwise_linf,bias_correlation_full,mean_bias_correlation_parts
250,3,stride,,4,4096,6,0.9926466620137502,0.99112363872292,0.0017885801844550254,0.005808476702441112,0.8576683074703955,0.8552376731873946
250,4,stride,,4,4096,6,0.9937465331249017,0.9923974835818569,0.0014992317750443078,0.004558338134908506,0.8158504089409562,0.8148604553866786
250,5,stride,,4,4096,6,0.995823361743684,0.9944026858783441,0.0009347067971186608,0.0054458324445173885,0.8050539797500004,0.8034469920815296
250,6,stride,,4,4096,6,0.9964261534849764,0.9954218849884622,0.0009239401157914971,0.004908657675514405,0.8587596050174718,0.856728840806997
250,7,stride,,4,4096,6,0.9965671830643394,0.9942083406536554,0.0016803007330033193,0.008522325568871262,0.8356226291885803,0.8345439651278804
250,8,stride,,4,4096,6,0.9955496432501215,0.994436498361384,0.001260814691431395,0.004927726584658861,0.8064741735654374,0.8047031572181584
250,9,stride,,4,4096,6,0.9953753724856308,0.992246961245147,0.002181424805874896,0.006358503336438541,0.7687346780020669,0.7672973147891742
275,2,stride,,4,4096,6,0.9955485085254132,0.9925047780850327,0.0018158803433612856,0.005969209974940289,0.864255457963155,0.8635109503682152
275,3,stride,,4,4096,6,0.9927036128414167,0.9898761048265815,0.0020983827457658135,0.005486985223493927,0.8126513076667963,0.81135348396173
275,4,stride,,4,4096,6,0.9930374196352746,0.990112000440629,0.001939570936736298,0.005353662811103277,0.7598467998998003,0.7581925707325968
275,5,stride,,4,4096,6,0.9955231723156951,0.9942943832185208,0.0008072454874605643,0.00436381963754684,0.7715883715593244,0.7695667569617328
275,6,stride,,4,4096,6,0.9954550166988367,0.9942385487891484,0.0011662966187794062,0.0050671051740209805,0.8098251701292757,0.808956015016796
275,7,stride,,4,4096,6,0.996025837296063,0.9932849772474178,0.0016071507024368332,0.008922002535958503,0.8265209864245654,0.8250941813005842
275,8,stride,,4,4096,6,0.9960210672676509,0.9945913247037914,0.0010411125429803203,0.004906161560029432,0.7886081565242007,0.7875857772134118
275,9,stride,,4,4096,6,0.9943861899343256,0.9896751927287921,0.0027552247877793215,0.008832288184445739,0.7660739840440403,0.7643305001952746
300,2,stride,,4,4096,6,0.9957857488248147,0.9930838199944821,0.0016624158874966172,0.006020014239159839,0.8328585954455152,0.8311530583314274
300,3,stride,,4,4096,6,0.9925070748578562,0.9889333617202678,0.002377239992990598,0.004528634753417767,0.746180117794691,0.7452695899307036
300,4,stride,,4,4096,6,0.9914269333540876,0.9893385923111259,0.0015919281292764546,0.004709527505231866,0.6784826069793409,0.6771688859544955
300,5,stride,,4,4096,6,0.9947734206975118,0.9938422588145776,0.0008417760601058951,0.005523899429438946,0.7170238260886146,0.7166398729240618
300,6,stride,,4,4096,6,0.9952771454722581,0.9942682296837984,0.0011372177861806523,0.005010325171194078,0.7638526084198828,0.7628305402830562
300,7,stride,,4,4096,6,0.9941035037892646,0.9870251819124575,0.0034541526167857664,0.012956205360145153,0.7638484953056991,0.7621545065729582
300,8,stride,,4,4096,6,0.99436820497928,0.9920354331399023,0.002195629142128303,0.006167512633813506,0.7588392735458873,0.7571277428625808
300,9,stride,,4,4096,6,0.9933735041541762,0.9887520290792775,0.0031408582239394996,0.009848610135122726,0.7112484365847342,0.7096551620680664
325,2,stride,,4,4096,6,0.9962544859427614,0.9934762650276833,0.0016107454940619546,0.0062812172466995735,0.8561204472665934,0.8542281913364778
325,3,stride,,4,4096,6,0.9904675475579019,0.9865735206289583,0.0029637769209535153,0.005210605247460383,0.7736475703281267,0.7715556104526679
325,4,stride,,4,4096,6,0.9918756146808362,0.9898320853049751,0.0015946822361200758,0.0039080285375045305,0.6137468653017368,0.6116293648995674
325,5,stride,,4,4096,6,0.9947995476170733,0.9935376510657902,0.0010330115638129023,0.004631630303720158,0.7595233597501609,0.7576471649827093
325,6,stride,,4,4096,6,0.9952558006007352,0.9935072378787484,0.0010486621463167156,0.004810087807830617,0.7791315859122663,0.7785050548055098
325,7,stride,,4,4096,6,0.9944419519943676,0.9891570380522439,0.0026556965023381,0.009472005160205299,0.8233015762184375,0.821172306778847
325,8,stride,,4,4096,6,0.9949054301149376,0.9936381183901671,0.0013594953129652343,0.0056866007198550506,0.8049212732920272,0.8028287296747217
325,9,stride,,4,4096,6,0.9945362108071553,0.9917923249577122,0.0018079738299975564,0.008178607249343864,0.8124213517987959,0.8116980481974395
350,2,stride,,4,4096,6,0.9962196941063851,0.9931857734213568,0.0017774926818036568,0.006441404317835501,0.8286424089159722,0.8278563812387909
350,3,stride,,4,4096,6,0.9901305546480618,0.9833753671197758,0.003703816811934799,0.004921477109746775,0.6730146728290342,0.6713478411429076
350,4,stride,,4,4096,6,0.9905297225766986,0.9852028864569423,0.003144315279549086,0.004245823622113676,0.5290739949922774,0.5280444862240081
350,5,stride,,4,4096,6,0.9937488516705985,0.9918779084604726,0.001303204164976227,0.005058145393983675,0.7265778354281602,0.7241617240257882
350,6,stride,,4,4096,6,0.9955592944586321,0.9941118046915346,0.0007069386007492053,0.0041583884752374916,0.7727114862415404,0.7714622505504891
350,7,stride,,4,4096,6,0.9948340917175266,0.9899477704978051,0.002500712413348107,0.008315853418631983,0.8303541083609105,0.8287088368965406
350,8,stride,,4,4096,6,0.9952479822778723,0.9934171030917118,0.0012124681361117785,0.0057454041010108385,0.8281304358704633,0.8260287498454713
350,9,stride,,4,4096,6,0.9954485624737676,0.9932536986900942,0.0018198188240961806,0.007513607153365835,0.7902700222489404,0.7883233925192225
375,2,stride,,4,4096,6,0.9961346159829739,0.993797510025139,0.0015046444827970607,0.008735866539003231,0.8336294380663618,0.8327893153024553
375,3,stride,,4,4096,6,0.9903557648127461,0.9874834603059103,0.0024972906985522925,0.00468720136389796,0.6562160782145116,0.65373147663373
375,4,stride,,4,4096,6,0.9898311922507467,0.9848325571933672,0.0024980758763728057,0.005073233627020575,0.5448515969957707,0.5434642225931485
375,5,stride,,4,4096,6,0.994770611938138,0.9930296491419309,0.001169974804284641,0.004696975660408498,0.7352588463457238,0.7337514906001599
375,6,stride,,4,4096,6,0.9924103322096268,0.9899650949681053,0.001844786938805356,0.005671147226773125,0.7250566563662163,0.7225812167172218
375,7,stride,,4,4096,6,0.9947817635263965,0.9921414858033606,0.00170022565546261,0.0092126836055589,0.8014577234395411,0.8001797680194958
375,8,stride,,4,4096,6,0.9949469055774651,0.993814043921669,0.0009449665006705229,0.005937321306798064,0.8325116222813499,0.8306466846346501
375,9,stride,,4,4096,6,0.9953260681265176,0.9938576507966272,0.0014309152992558732,0.007720038555817155,0.8258011632818276,0.8243057291595428
400,2,stride,,4,4096,6,0.9970110400906407,0.9957595939393822,0.0009328307153806133,0.0076202280173068475,0.8285567139107615,0.827833967847301
400,3,stride,,4,4096,6,0.9879338431721155,0.9826581681769516,0.003831302608823182,0.0053078513871393325,0.6881596290185914,0.6874702455912141
400,4,stride,,4,4096,6,0.9891668121453586,0.98442124726012,0.002466387641952043,0.004136866316002852,0.5354985286168108,0.5341650644146181
400,5,stride,,4,4096,6,0.9942160727222288,0.9918169547300749,0.0017339368344555695,0.004904796152914059,0.7681117175708279,0.765781621969475
400,6,stride,,4,4096,6,0.9933133519163565,0.9888494046970931,0.00224463335491376,0.004809265878672401,0.7849339525595903,0.781667673293745
400,7,stride,,4,4096,6,0.9963491616114837,0.9933432343372159,0.0016536986575754887,0.006636446164217584,0.816945403224634,0.8163568081310046
400,8,stride,,4,4096,6,0.9959425225313807,0.9944760172728541,0.001381495130282189,0.005614419714826606,0.8026841163014445,0.8014245680399736
400,9,stride,,4,4096,6,0.9952814718028445,0.9931975819290737,0.0015495115785186982,0.007578570851668094,0.8200254069520272,0.8180226153814929
425,2,stride,,4,4096,6,0.9962217857995781,0.9937262707218903,0.0013266186524355855,0.007258592031272808,0.8024918502853441,0.8014724168357215
425,3,stride,,4,4096,6,0.9891395851288065,0.9857182472880585,0.0023405146024712098,0.004144869305188574,0.5436023389186059,0.5406155846898052
425,4,stride,,4,4096,6,0.9887661350248932,0.984357914241596,0.0024494243960580934,0.004209631732313331,0.32848661176824984,0.3273308409354951
425,5,stride,,4,4096,6,0.9952597874400239,0.9923761042098037,0.0019323644864168263,0.004417611937848657,0.6655093234899405,0.6644147485876148
425,6,stride,,4,4096,6,0.9922674188877281,0.9903670643429638,0.0019594807253369116,0.006170619465895773,0.6863946765005559,0.6847154726327483
425,7,stride,,4,4096,6,0.9945843810250438,0.9895644016466699,0.0026635175379508685,0.008239695411854578,0.8004215576962939,0.7990407729265034
425,8,stride,,4,4096,6,0.9960465921373317,0.9952692530377227,0.0008972747399626727,0.004927032193639509,0.7630800759268414,0.7610659864565835
425,9,stride,,4,4096,6,0.9959244094479627,0.9935551643272094,0.001475384429356534,0.007383595782509171,0.7544187927512809,0.7531401265061441
450,2,stride,,4,4096,6,0.9950168769147915,0.99186527528821,0.0017361660337721213,0.009231340643964359,0.8160665719095351,0.8147945352414723
450,3,stride,,4,4096,6,0.9874184553016665,0.9827249175132615,0.0034158020186345305,0.005793071739996473,0.5581301338387594,0.5551672526797611
450,4,stride,,4,4096,6,0.9893989827012882,0.9857820780529643,0.0018134358127708233,0.0043610500045663985,0.44048536790415166,0.43989656536825006
450,5,stride,,4,4096,6,0.9926941875294063,0.9885499511980598,0.0024957405827787794,0.005636633366217818,0.721487573094166,0.7192339992165391
450,6,stride,,4,4096,6,0.9936174006181719,0.9907885370628341,0.002252295711668075,0.004878708757435864,0.7454384927302923,0.7451293656989193
450,7,stride,,4,4096,6,0.9943850679431203,0.9899042330328043,0.002418031553727227,0.008475667582691434,0.8068677350000841,0.8048364866978852
450,8,stride,,4,4096,6,0.9955475207980277,0.9938855287466333,0.0009521807345992446,0.005079338755119049,0.7959806285013203,0.7947928655733608
450,9,stride,,4,4096,6,0.9958653073159781,0.9942636649985942,0.0013804244351822387,0.006316434300060791,0.80381096345734,0.801966318137138
475,2,stride,,4,4096,6,0.9961826035590673,0.9942310009268902,0.0013236075750475357,0.007718796976102264,0.8307250601877009,0.8294449028701084
475,3,stride,,4,4096,6,0.9886780428773774,0.984939774060696,0.003358273312474817,0.005086634088002029,0.5437666247696338,0.5444228642235879
475,4,stride,,4,4096,6,0.9890039606066291,0.9845247633139464,0.0026026547601752876,0.004377053210797992,0.3063143718363031,0.3058884098814083
475,5,stride,,4,4096,6,0.9940828622743477,0.9913549560265967,0.001970762357835461,0.005062913856818341,0.6764528117816145,0.6755779091334149
475,6,stride,,4,4096,6,0.992744412243666,0.990912764331598,0.0014823518294295587,0.006160189557704143,0.6038447454318658,0.6020312578777902
475,7,stride,,4,4096,6,0.9951093885639839,0.9921234563443757,0.0018545760919201622,0.008063032919077765,0.7139493960294357,0.7134632169456149
475,8,stride,,4,4096,6,0.9962255776235743,0.9942102218071154,0.0011745805654354213,0.00553360361269976,0.7391888599291139,0.7379799178870885
475,9,stride,,4,4096,6,0.9963284277294334,0.9952016264724732,0.00094692723564103,0.007306916373636341,0.7417910672719077,0.7411012678330412
500,2,stride,,4,4096,6,0.994518146403426,0.9901661986951191,0.002618806162079898,0.010015147531703406,0.870967017811821,0.8699732915711138
500,3,stride,,4,4096,6,0.9867225702466116,0.9802009204055842,0.0037454016062773835,0.005439945205656234,0.5627771437176405,0.5623790225436964
500,4,stride,,4,4096,6,0.9887447270285751,0.9846725445521318,0.0025100837672158392,0.00390735416294774,0.3667777317510824,0.3645196689090395
500,5,stride,,4,4096,6,0.9927885170170048,0.9872994718891266,0.0028777302928478655,0.004987701167920022,0.7286866520422473,0.7277004598119965
500,6,stride,,4,4096,6,0.9934121454076482,0.9915773941355038,0.0015229448932574828,0.004767586940336817,0.6772035242422334,0.6757075292322262
500,7,stride,,4,4096,6,0.9936465686939681,0.9895321218662663,0.0025229629023149577,0.00825000021844365,0.8020586875173178,0.7999133406079133
500,8,stride,,4,4096,6,0.9957900914052192,0.9942934244790675,0.0011952373669337423,0.00502860831511498,0.8046681908408554,0.8025173143655129
500,9,stride,,4,4096,6,0.9957595933263655,0.9923415778221025,0.0017889030268212168,0.007069779881627862,0.7990179120610336,0.7976347013060993
