step,layer,split,split_seed,num_parts,part_tokens,num_pairs,mean_pairwise_correlation,min_pairwise_correlation,stdev_pairwise_correlation,mean_pairwise_linf,bias_correlation_full,mean_bias_correlation_parts
25,8,sequence,,4,8192,6,0.9772748880533038,0.9506586534513711,0.017254875644463694,0.0690796524771334,0.8561335321462277,0.8491650459492259
25,9,sequence,,4,8192,6,0.9800134504539558,0.959481076168989,0.013140974157298986,0.0649840578068203,0.8298701681844084,0.824076807535993
50,2,sequence,,4,8192,6,0.9401293179434361,0.8821548282148471,0.0359767450362684,0.05919445340259699,0.8908150980820708,0.8669670689331437
50,3,sequence,,4,8192,6,0.9395202847561892,0.8630398237703425,0.04148721550220892,0.09568879816894575,0.8627974330630376,0.844795069808181
50,4,sequence,,4,8192,6,0.9140669330900771,0.8050641654592081,0.06033654554824323,0.08336372325841997,0.8832405562405655,0.8549051561699466
50,5,sequence,,4,8192,6,0.9267023008538503,0.8291285007584168,0.05335198274890163,0.07306364824883833,0.7969478182502057,0.772850033721221
50,6,sequence,,4,8192,6,0.9316893239927385,0.8415762793555203,0.04991746267274416,0.06832363350319308,0.7987307350842994,0.783292341895385
50,7,sequence,,4,8192,6,0.9032629323849563,0.7819536706527095,0.06922174171140645,0.11922307893352506,0.7982574131299254,0.7852986101641442
50,8,sequence,,4,8192,6,0.9504997856793423,0.882700477098584,0.03766373331967399,0.07971679537452776,0.8368697302140938,0.8224698841548024
50,9,sequence,,4,8192,6,0.917694288772093,0.8044521467980404,0.059538552473656775,0.10514306081616571,0.8640024174842866,0.8436088312870225
75,2,sequence,,4,8192,6,0.9244197249889049,0.8455031762221147,0.04533830258248337,0.029183595797197388,0.9247675750010772,0.8948988752251874
75,3,sequence,,4,8192,6,0.9680027422731666,0.9415626705671768,0.017006902104297634,0.03563018305521837,0.9377657275440463,0.9279740325370833
75,4,sequence,,4,8192,6,0.9003919118516986,0.7721237461020282,0.07279813879792668,0.07043453782353026,0.9455810390449958,0.9118599977062432
75,5,sequence,,4,8192,6,0.8726341945946499,0.7028322691505295,0.0965241743092275,0.12631611520070388,0.8679580515302125,0.8336877169092304
75,6,sequence,,4,8192,6,0.927671798235823,0.8533397761663215,0.048228522502063075,0.05260480941569767,0.9179648070477164,0.8931697317132621
75,7,sequence,,4,8192,6,0.8749983220614922,0.7222923526339604,0.09378743099799682,0.09123111468352363,0.9115067807146343,0.8738728283398013
75,8,sequence,,4,8192,6,0.9236207991923969,0.8312122935441728,0.05388346675262935,0.0668860336306049,0.8781473376044471,0.8548151166927027
75,9,sequence,,4,8192,6,0.8948879660109603,0.761843106286625,0.0759378328839518,0.07104669598599382,0.9336388802005654,0.9033892458406291
100,2,sequence,,4,8192,6,0.8718919050951864,0.723010897958968,0.08250401067110326,0.032082390448977094,0.9468312599765645,0.8944102618544713
100,3,sequence,,4,8192,6,0.9540076839850244,0.9100198466860514,0.027706026157015295,0.02457786336344725,0.981772694687832,0.9646133377406314
100,4,sequence,,4,8192,6,0.8343838066504542,0.6191594821094915,0.12735591679544958,0.0894969215059973,0.9309804873484342,0.8782507788360211
100,5,sequence,,4,8192,6,0.736790011331753,0.4127071085754528,0.2028564385325516,0.1840787559749515,0.8233601630405304,0.7713733213285285
100,6,sequence,,4,8192,6,0.8594218807057376,0.6940051711926692,0.09946407957396157,0.05343642274131829,0.9384020361963186,0.8876073937858957
100,7,sequence,,4,8192,6,0.861214325562683,0.6852756431784836,0.10282282468814516,0.057014943304996756,0.9418441503329772,0.8899669379897108
100,8,sequence,,4,8192,6,0.832455595339611,0.6101884577246097,0.1251067433988915,0.07489280396597071,0.8961257052118091,0.8471335876057136
100,9,sequence,,4,8192,6,0.8344943286206415,0.6328742329325986,0.12024917080505715,0.0721540304816699,0.9467851087231354,0.8873015129925915
125,2,sequence,,4,8192,6,0.8342517999912996,0.6472363520706537,0.1091213450650836,0.03254345944113387,0.9451668877804575,0.8819909116644645
125,3,sequence,,4,8192,6,0.930915827268605,0.8584670510517602,0.040168028794651714,0.023582384219177282,0.9634925176092921,0.9380810137339488
125,4,sequence,,4,8192,6,0.7594367710501172,0.42069088628346296,0.19447277239890126,0.10865512340478745,0.836233064798313,0.799320570353375
125,5,sequence,,4,8192,6,0.6349439698908134,0.17060957012457031,0.29631703120431113,0.26995433718032774,0.6002526323293638,0.6258795867512631
125,6,sequence,,4,8192,6,0.7322656332495168,0.4171974598309245,0.18674156538541076,0.0773142408976734,0.8897630906201665,0.8009490084784056
125,7,sequence,,4,8192,6,0.7513838360348336,0.4296119815882916,0.17840274735479345,0.06942046885130064,0.9031723971830357,0.8166328459131054
125,8,sequence,,4,8192,6,0.6855635352052413,0.30905985425455235,0.21285450663058092,0.12028218514812276,0.8540921267228209,0.7723309564622639
125,9,sequence,,4,8192,6,0.7297883614037737,0.4177749254983276,0.18563460218308778,0.061132650055090686,0.9185905538090583,0.8123286526533496
150,2,sequence,,4,8192,6,0.7503767447637003,0.4662521684924529,0.162575189454683,0.04125167393597925,0.9363151387271503,0.8394209522465129
150,3,sequence,,4,8192,6,0.8747579942717191,0.7312688648462705,0.07856133759112552,0.028151991570969887,0.9426941222076802,0.8949639831393892
150,4,sequence,,4,8192,6,0.7051484824826141,0.303302025444008,0.24610308523595334,0.11801818056240639,0.7595021605124893,0.7369168792166217
150,5,sequence,,4,8192,6,0.6011871592803333,0.10015664027050085,0.33330824679573223,0.2645155067336115,0.4465728832015058,0.5311988555709766
150,6,sequence,,4,8192,6,0.6670803819672084,0.32108245690663023,0.22049882755969707,0.07540495012290194,0.8675321848447682,0.7445615832902882
150,7,sequence,,4,8192,6,0.7141064404231866,0.35562596506442623,0.20197948299783083,0.05630033637438222,0.846128539640594,0.7528524541118286
150,8,sequence,,4,8192,6,0.5886762499300322,0.12319708303490183,0.31411518215075623,0.1612952708543768,0.5840727828585778,0.5930653124167151
150,9,sequence,,4,8192,6,0.6244448842464543,0.23933625822853136,0.2575915193366907,0.06188297144247675,0.835445023887153,0.6944100618553023
175,2,sequence,,4,8192,6,0.7389849801570855,0.43235183489076906,0.17010455232136157,0.030659304352108546,0.9138205964248606,0.8168405357437569
175,3,sequence,,4,8192,6,0.8335108618251735,0.6426333060425574,0.10586386693428718,0.025095159016018442,0.9187913471990925,0.8567479437470641
175,4,sequence,,4,8192,6,0.6652138958934729,0.228868492119877,0.2929204602858684,0.11914104982891634,0.6584240389760142,0.6618672425495005
175,5,sequence,,4,8192,6,0.5614543122212677,0.010066821790190878,0.3843775508290454,0.2516916162127624,0.37484586550643745,0.4690459410396871
175,6,sequence,,4,8192,6,0.5728928125374795,0.18207640534091776,0.256122949252337,0.07717340513105835,0.8461813975453526,0.6893440846506836
175,7,sequence,,4,8192,6,0.6712044510483645,0.29032719307858046,0.22572658448940974,0.04877467932783475,0.8188471228134311,0.7076680421659056
175,8,sequence,,4,8192,6,0.5081389817358632,-0.0002017925136764845,0.3570283184901866,0.19280292830232307,0.4810696692971984,0.5065026669683546
175,9,sequence,,4,8192,6,0.5175981253777316,0.04949106464544744,0.3154331901238445,0.05572443786210594,0.7566383964509547,0.5891948845564302
200,2,sequence,,4,8192,6,0.7011307749037181,0.3386971102869394,0.19611018651713066,0.031230184866217314,0.8972750408429067,0.7868910333004835
200,3,sequence,,4,8192,6,0.7678280747221944,0.5085428264952457,0.1469410094321466,0.02600599276077749,0.8879466985138953,0.8107489799264929
200,4,sequence,,4,8192,6,0.591951056408306,0.0783969321767116,0.36070734067023397,0.12006159127001108,0.5783135614633159,0.5937921133867374
200,5,sequence,,4,8192,6,0.5283103742240314,-0.04207850775914931,0.41210333933878013,0.23727294310780658,0.2930403265022906,0.4196942240335661
200,6,sequence,,4,8192,6,0.5165523584737081,0.0761523416397617,0.2897700550291883,0.07336052304117402,0.7996153900232003,0.6334129043377308
200,7,sequence,,4,8192,6,0.5586146600421964,0.08530899617241205,0.2954557322036305,0.05293392024699036,0.6950297640281433,0.5747728423772047
200,8,sequence,,4,8192,6,0.49547122499183766,-0.05799017063983958,0.4027783316527954,0.18300101683538136,0.4019304116123479,0.4639162738611651
200,9,sequence,,4,8192,6,0.4983156857306348,0.016049776981896302,0.31967579666560636,0.05681807246097984,0.6762888798520058,0.5326378676979611
225,2,sequence,,4,8192,6,0.6745785023227336,0.29930999355579807,0.2074792073975278,0.04295176787339491,0.8809170029736659,0.7635805111071077
225,3,sequence,,4,8192,6,0.6987601402507978,0.35929782214903705,0.19334861942017628,0.03441483092137787,0.8235551989924643,0.731269308834834
225,4,sequence,,4,8192,6,0.5590748980536628,0.028777496515914856,0.38356276728787886,0.12318588189737056,0.5294234912901977,0.5519474220351126
225,5,sequence,,4,8192,6,0.5085016927589845,-0.0796968024847004,0.43385101743623294,0.2727445543769136,0.25832543346267334,0.38704429581506505
225,6,sequence,,4,8192,6,0.45570461361785913,-0.017854628763194158,0.3234788519967349,0.08352891678866096,0.7303772206381097,0.5772395271015349
225,7,sequence,,4,8192,6,0.5128810054949378,-0.007094403522909,0.3405039033439591,0.06369102424105222,0.6600751509219357,0.5546717996276753
225,8,sequence,,4,8192,6,0.4839957355143189,-0.0972325274933283,0.448014528517587,0.2507429943226877,0.2791979872744904,0.39600806371552966
225,9,sequence,,4,8192,6,0.40896321316624923,-0.11058241854364985,0.36874358825907916,0.05362595378574042,0.6510708016763754,0.47416513758548084
250,2,sequence,,4,8192,6,0.6625685931949715,0.27310206217046007,0.221863066278377,0.05138191772918314,0.8685504568006697,0.7579974355281827
250,3,sequence,,4,8192,6,0.6632602405910194,0.28999405109393134,0.2223242910842006,0.035254830845588,0.7516373208480044,0.6613315924263116
250,4,sequence,,4,8192,6,0.5353047802083589,0.00025911863009781515,0.3957789977910127,0.10915282612525819,0.4597446083431586,0.4916456346082406
250,5,sequence,,4,8192,6,0.4862487309617048,-0.11592490308066847,0.4514070390832782,0.25338136523684324,0.20407551894605247,0.33211487313727794
250,6,sequence,,4,8192,6,0.43920194901477827,-0.03156901704307191,0.3290316749822017,0.07597235288055042,0.7424813889820595,0.5792040070436577
250,7,sequence,,4,8192,6,0.4868249281549783,-0.027540191545182943,0.3452271800020678,0.07452937189373188,0.581470968632975,0.4674703459702586
250,8,sequence,,4,8192,6,0.45740586865160776,-0.12778656603768918,0.4335248158153472,0.21675620555894662,0.26337725170834503,0.38425537842250906
250,9,sequence,,4,8192,6,0.3872096876438371,-0.13624249321521809,0.381243652201105,0.06662538160647576,0.5598721352165711,0.42412052339996176
275,2,sequence,,4,8192,6,0.6452930255107351,0.23437119666782394,0.2336481970976259,0.04602354237537535,0.8644818168422492,0.7400645492839837
275,3,sequence,,4,8192,6,0.5724778026838215,0.14012301333237917,0.26970922374425277,0.03665429146773628,0.7150413815719402,0.6056516605529669
275,4,sequence,,4,8192,6,0.5008754508673122,-0.07337536081828024,0.4379374059045681,0.1275173371135073,0.4005121702323046,0.4598919491768212
275,5,sequence,,4,8192,6,0.4755906912672911,-0.1295182088470145,0.4948416445370723,0.30455432169280056,0.07081371286889586,0.24560582855304838
275,6,sequence,,4,8192,6,0.41207267857158003,-0.10009829183009201,0.3580486029384493,0.07769113058505657,0.6423382578641619,0.5206931186251941
275,7,sequence,,4,8192,6,0.48368151366477413,-0.049713739270929536,0.35946820157607595,0.10188725867192261,0.45627283675387803,0.41156978827368984
275,8,sequence,,4,8192,6,0.43491411081535464,-0.15597664426604382,0.4413108185346123,0.23631110567566793,0.2320143587548051,0.36295242076057527
275,9,sequence,,4,8192,6,0.3705433942234997,-0.1382300487513701,0.3739110245194925,0.0796554585249396,0.5118390579825587,0.39102692311396664
300,2,sequence,,4,8192,6,0.6345646114529823,0.21412591605493236,0.24308588635894837,0.04547963787316197,0.8335327137716291,0.7241910535184582
300,3,sequence,,4,8192,6,0.5942487175728791,0.17224705483366515,0.26471500137808984,0.03950146785336983,0.6962596136184079,0.5959543696352959
300,4,sequence,,4,8192,6,0.49473972214769585,-0.07702557666039757,0.43714679707092713,0.10012980257063948,0.41290926814240264,0.44921535665337853
300,5,sequence,,4,8192,6,0.45765243048524584,-0.1640191063181777,0.5014859975221606,0.24512564829516728,0.11857875772423826,0.26332906230232234
300,6,sequence,,4,8192,6,0.3935414785934064,-0.10217325510089714,0.3549184697588416,0.06934091249786434,0.679346167265565,0.5531621665930095
300,7,sequence,,4,8192,6,0.4332144916174805,-0.11159813855558338,0.37700370758728063,0.08320984662107851,0.49300920481573657,0.4098397075386063
300,8,sequence,,4,8192,6,0.4440044985868912,-0.1568856454514276,0.4771743185871095,0.2241570262440291,0.18349897895978276,0.31798382321600505
300,9,sequence,,4,8192,6,0.35662593220331784,-0.16902120017996042,0.3870040953509341,0.053792938375408994,0.5084722387707084,0.4001267552158001
325,2,sequence,,4,8192,6,0.5997607508407209,0.1380451640518845,0.26676453875958417,0.06005891587756196,0.7907925757107409,0.6907671850331789
325,3,sequence,,4,8192,6,0.5327503137778672,0.0654090816231059,0.30417833644722053,0.04473736572193351,0.62257006186845,0.5286161842346935
325,4,sequence,,4,8192,6,0.4565341982273778,-0.15437848366370302,0.4692768823101176,0.1038644304007903,0.4171488169353952,0.4465786234679439
325,5,sequence,,4,8192,6,0.4476449977303724,-0.18176539710262815,0.5009931880787818,0.23707107682973097,0.0764854727995178,0.2397239225014953
325,6,sequence,,4,8192,6,0.38649115813083407,-0.11228051127723994,0.3563246150222685,0.0729823849069362,0.6871405424313483,0.5456116468546163
325,7,sequence,,4,8192,6,0.42840560283250556,-0.10454427515344836,0.3683502930117126,0.07328731464986049,0.5798375857916559,0.43919202124159773
325,8,sequence,,4,8192,6,0.4461825625696083,-0.16149599514424706,0.4739835819390548,0.2249400267707339,0.18560514772848072,0.31791925563741386
325,9,sequence,,4,8192,6,0.3572830193826211,-0.14920417797115368,0.37754854792240766,0.057610708773609076,0.5767337832138574,0.40069261139897594
350,2,sequence,,4,8192,6,0.5724025152093777,0.09144276493392434,0.28843297205881824,0.057669492294432224,0.7643201799290884,0.6656660564080321
350,3,sequence,,4,8192,6,0.4668857173556706,-0.044664784576020036,0.3330126276422953,0.050241760222585675,0.5510442579282393,0.45600955406188837
350,4,sequence,,4,8192,6,0.45812810614183724,-0.1433276567606229,0.46170734820179143,0.09253138159025791,0.4095393156262115,0.42580196696466793
350,5,sequence,,4,8192,6,0.44284646626657986,-0.1870491953620688,0.5191262343995483,0.24933967196678472,-0.005081043839457118,0.16756595207813849
350,6,sequence,,4,8192,6,0.40641368314946313,-0.10500726186154934,0.36197837813245454,0.07598850677034837,0.5920782837386641,0.5023866065955884
350,7,sequence,,4,8192,6,0.39307734489960094,-0.1352431626337458,0.3793969874613809,0.0958848378992722,0.4842636162234852,0.3826826876083196
350,8,sequence,,4,8192,6,0.4282915835457723,-0.1850590815714008,0.49093824313410883,0.2455668224074543,0.1548009833575261,0.29940509909127655
350,9,sequence,,4,8192,6,0.32631253800201615,-0.1799884262102864,0.3921934142459629,0.061250521823543146,0.5353645758084299,0.3893076801112385
375,2,sequence,,4,8192,6,0.5521254525611667,0.07505706250661001,0.2966907978705318,0.06345674812670647,0.7371954601186578,0.6499122605063365
375,3,sequence,,4,8192,6,0.4854291685672407,-0.010335227338578126,0.3362048527688168,0.052560733062212726,0.5557916292901034,0.46931458138369425
375,4,sequence,,4,8192,6,0.45139742694134505,-0.15122529343685653,0.46843395466912835,0.09141776586117582,0.3671064230712457,0.3989879751124821
375,5,sequence,,4,8192,6,0.4330467590474587,-0.21694483959295655,0.5171247688505606,0.2238626257121723,-0.003614730655136683,0.16698977482302496
375,6,sequence,,4,8192,6,0.395448957108585,-0.0941695943875486,0.35388482416222056,0.0735658988172266,0.668485914594708,0.5451467008740446
375,7,sequence,,4,8192,6,0.40244922605608924,-0.12407392788553818,0.37866444980850894,0.09190126195547539,0.5307172240825035,0.4108603261611255
375,8,sequence,,4,8192,6,0.4463910128103261,-0.1557205557967919,0.4798735275223844,0.2565908617561945,0.09635027276996654,0.2546274367252895
375,9,sequence,,4,8192,6,0.3243760378656,-0.2002936544716922,0.39763358192928727,0.05007065000002816,0.5753082844542716,0.40726182727197857
400,2,sequence,,4,8192,6,0.5602301233803227,0.07919348277076965,0.2940052779440691,0.060830861016559844,0.7505136237194693,0.6684085750840291
400,3,sequence,,4,8192,6,0.4903165022451143,0.0045612863000200786,0.3230846961987599,0.04897659992942257,0.6553327274700809,0.5220329717744886
400,4,sequence,,4,8192,6,0.4624921443708984,-0.1289600618551758,0.4529120361733746,0.08353524951932438,0.39885108972942873,0.4129249144939421
400,5,sequence,,4,8192,6,0.436108437754723,-0.20553763455848628,0.5138373458330926,0.2181858904635495,0.02625122704227714,0.18113043702810136
400,6,sequence,,4,8192,6,0.3861783276067758,-0.1185066302749339,0.3696536040449796,0.06391199591113643,0.6016423503220949,0.4970565811665834
400,7,sequence,,4,8192,6,0.3940187904808283,-0.12750050896416132,0.3812010724337724,0.09336042566034546,0.4545417519986425,0.3676140799742622
400,8,sequence,,4,8192,6,0.44268878875309364,-0.16315362248525847,0.48796987693457594,0.25142188827733963,0.059736147679510444,0.2218985914274045
400,9,sequence,,4,8192,6,0.34596869363161215,-0.14030895375730132,0.3776895940566316,0.06057075956990351,0.4822344645752987,0.35388760265113595
425,2,sequence,,4,8192,6,0.5577395313468739,0.06792940520993879,0.30662796792816693,0.09033471753294482,0.7541141442241237,0.6523600258145209
425,3,sequence,,4,8192,6,0.48979808682351456,-0.01086847381848393,0.3434849881796182,0.04739618986271429,0.5820976846204003,0.48142259404480736
425,4,sequence,,4,8192,6,0.4532660338089365,-0.1465822592974126,0.4680613444081407,0.07838833232563047,0.37596299908938224,0.394243635773424
425,5,sequence,,4,8192,6,0.42585583535773214,-0.22314066468458238,0.5212642617967123,0.19468075360782677,-0.04166502061483795,0.13599285892724483
425,6,sequence,,4,8192,6,0.3805708312483571,-0.1165658859463661,0.3628640205443888,0.06747429965495637,0.550548376842148,0.4755215008009921
425,7,sequence,,4,8192,6,0.4122417269673702,-0.1135180264541298,0.37201525996368257,0.06871992622230512,0.5068626815686436,0.3964552920682031
425,8,sequence,,4,8192,6,0.4281277532843295,-0.18070672495267073,0.48274832604892465,0.23053819793797933,0.06361716722319134,0.23313331070425652
425,9,sequence,,4,8192,6,0.3110535303032364,-0.19881259433567744,0.39167883946303045,0.05032846615722519,0.5019114030438355,0.36758722558469925
450,2,sequence,,4,8192,6,0.540980749697011,0.044477639692466896,0.3120420807379399,0.06754115011456936,0.7550663602083995,0.6454155344490214
450,3,sequence,,4,8192,6,0.48069118250941917,-0.020173800254136807,0.34087425649913256,0.058682917241943265,0.5707916285397291,0.4541982916821569
450,4,sequence,,4,8192,6,0.4394397806406823,-0.1670001238512528,0.4788016603337343,0.08899624678451801,0.351885482574132,0.37370877309315237
450,5,sequence,,4,8192,6,0.42379532376381773,-0.22832562311026916,0.5329963692258888,0.20964420483990884,-0.04026101287364273,0.14512383159067604
450,6,sequence,,4,8192,6,0.3535545956769334,-0.1681458881655048,0.3824539251851868,0.06475522010441637,0.5155244529314693,0.4391851838148123
450,7,sequence,,4,8192,6,0.3872989825405983,-0.14848923138006304,0.38605540371542285,0.09031404536805591,0.4334544060407653,0.3763717208951437
450,8,sequence,,4,8192,6,0.41524223709669766,-0.20039829092981234,0.49887249130445804,0.238815807321771,0.06439852504294316,0.22807489334294778
450,9,sequence,,4,8192,6,0.3179310710013252,-0.20955803787286995,0.39376433634173186,0.05728199862733163,0.4629433748718174,0.3620870331942626
475,2,sequence,,4,8192,6,0.5303006448854912,0.038705604578469534,0.313772326506135,0.06402116293732736,0.7476465126178308,0.6460371969853678
475,3,sequence,,4,8192,6,0.4827737492430117,-0.026845454928189103,0.3464263819391362,0.05400625303688381,0.5769082370213203,0.477988382428734
475,4,sequence,,4,8192,6,0.44152781226361254,-0.17135740592379536,0.4868121394029118,0.08532943448471997,0.3784879201935277,0.3865456942811876
475,5,sequence,,4,8192,6,0.41953538478159597,-0.23613488454964068,0.5359085661869488,0.20561267381951134,-0.027085259352678207,0.1485150117222951
475,6,sequence,,4,8192,6,0.36887733062869477,-0.1285649174023754,0.3686929773829995,0.0677119970429582,0.5978428156508069,0.5066462501763404
475,7,sequence,,4,8192,6,0.38197572399640806,-0.14080176950408876,0.38162093818553544,0.08408286723867302,0.5155106500096563,0.399999798124715
475,8,sequence,,4,8192,6,0.4215527317045993,-0.18728289260697675,0.49398195505504516,0.22438947599797152,0.033574952141755605,0.2094248114014813
475,9,sequence,,4,8192,6,0.2876173043174236,-0.23464611082161604,0.4098869408636931,0.053097279381745466,0.47672535609848654,0.3404153146466028
500,2,sequence,,4,8192,6,0.5323439663998846,0.035109689345841404,0.3182428257384035,0.07640759379940694,0.7418214898901342,0.6363657356756476
500,3,sequence,,4,8192,6,0.4735671196324676,-0.05296514063012964,0.356566048073942,0.05259053886008284,0.5340767492628022,0.44607513857696746
500,4,sequence,,4,8192,6,0.4341065006945757,-0.1739087071632541,0.48551374241994555,0.09419050236829207,0.2541791339600953,0.3195503562535334
500,5,sequence,,4,8192,6,0.4212134048599269,-0.23513101446460125,0.5322486383717014,0.19998301453961176,-0.11865737568448864,0.0979762286652329
500,6,sequence,,4,8192,6,0.40586435083962047,-0.09624009670760549,0.3683220246916618,0.0692837952440944,0.4939534198566091,0.4488366309663715
500,7,sequence,,4,8192,6,0.3827421032534641,-0.1413191049485091,0.3871378993437229,0.08511070602420052,0.48966948893508794,0.3902029428687913
500,8,sequence,,4,8192,6,0.4267080019527317,-0.18156279066939474,0.5016793128222522,0.25513112534235916,0.02832324455989962,0.20441940093553967
500,9,sequence,,4,8192,6,0.3114845346590838,-0.20069671627954463,0.39772417996983767,0.06221326149716333,0.3748835415704725,0.2853067758108213
