step,layer,split,split_seed,num_parts,part_tokens,num_pairs,mean_pairwise_correlation,min_pairwise_correlation,stdev_pairwise_correlation,mean_pairwise_linf,bias_correlation_full,mean_bias_correlation_parts
100,6,sequence,,4,4096,6,0.9917169354426961,0.9908420556785703,0.0007892314760516209,0.017119110340748495,0.9399784663018179,0.9376857531466327
100,7,sequence,,4,4096,6,0.98833012469246,0.9815197472470969,0.005372982186649514,0.026006403008674777,0.9012806846438126,0.8980066072772106
100,8,sequence,,4,4096,6,0.9932738454724594,0.9909733225046544,0.0017448788171007493,0.017187524267531746,0.8873028948705464,0.885883717532103
100,9,sequence,,4,4096,6,0.9882753151517715,0.9817976529139617,0.0037789385093863555,0.01913977122376309,0.8718047712684742,0.8683989645626555
125,2,sequence,,4,4096,6,0.98770901711441,0.9814718439158545,0.0033549150434055235,0.013959294997334837,0.8703315733617966,0.8675992195106893
125,3,sequence,,4,4096,6,0.9909265919236753,0.9863633426693856,0.002759869476194514,0.010880509417196057,0.9432437975956551,0.9396787674112885
125,4,sequence,,4,4096,6,0.9877826294268971,0.9803294399853244,0.003937541062886279,0.013780082513221714,0.9173904592474242,0.9133261740432098
125,5,sequence,,4,4096,6,0.9913218627473689,0.9891263565034305,0.0020339955117948585,0.01435061020803611,0.8878445486511161,0.8858425322310365
125,6,sequence,,4,4096,6,0.98898816062722,0.9838947522079292,0.003130332624271333,0.013990600084525795,0.9414441852529254,0.9377938718652272
125,7,sequence,,4,4096,6,0.9885966001904757,0.9817960192486297,0.005505401581554907,0.019785604571400956,0.9305542195692363,0.9270308683072301
125,8,sequence,,4,4096,6,0.9945045202759683,0.9928782320672385,0.0015077962369881963,0.013818644772375896,0.8868480928321896,0.8853888957514559
125,9,sequence,,4,4096,6,0.9826921722825684,0.9693910231030645,0.00866736869312423,0.011674371088777965,0.859422666574217,0.8536986329027181
150,2,sequence,,4,4096,6,0.986380613500888,0.9830325410583668,0.0032877414252381817,0.018541127176528487,0.9090656505938299,0.9061164829883089
150,3,sequence,,4,4096,6,0.9868198455245439,0.9825551390676736,0.0030007414516936806,0.01076050022735823,0.9496018058166078,0.9440450787605464
150,4,sequence,,4,4096,6,0.9803676994660587,0.9698495270579445,0.007539082506027278,0.013239207423794142,0.9233932011861959,0.9176236636223828
150,5,sequence,,4,4096,6,0.9769319872007936,0.9666340598586024,0.008778991334112753,0.01534118373107655,0.9190294508291701,0.91155975535319
150,6,sequence,,4,4096,6,0.9777511485956653,0.9638602062486816,0.006831446585156945,0.018625486242854095,0.925303116893846,0.9182201950476456
150,7,sequence,,4,4096,6,0.9819822076045682,0.969157576472053,0.007762981302311258,0.017002760906204156,0.9141479721510554,0.9081375459098864
150,8,sequence,,4,4096,6,0.9838415759867396,0.98076394759423,0.0023760587300622727,0.01217596000242338,0.9207705394218445,0.9170263703432556
150,9,sequence,,4,4096,6,0.9584364399678376,0.9238505042634092,0.02221022518910322,0.022113170792181336,0.836768486320696,0.8247334897749065
175,2,sequence,,4,4096,6,0.9885316585149262,0.9851306072389507,0.002238906230120397,0.011723704428504789,0.9124406465197528,0.9091270293298709
175,3,sequence,,4,4096,6,0.9834821634185746,0.9758685795062152,0.00436927300627945,0.009392433311707768,0.9443054598478821,0.938652316430993
175,4,sequence,,4,4096,6,0.9711282187741848,0.9598298675463344,0.009045935904836527,0.011981859869289716,0.8995333403019,0.8912772704452301
175,5,sequence,,4,4096,6,0.9720955937919964,0.9563345120944411,0.010011508258500959,0.014503511036006481,0.8816757581971706,0.8728758104732992
175,6,sequence,,4,4096,6,0.972060791858086,0.95408721666148,0.009733359034338009,0.015604719551447488,0.9132394300698445,0.9048505357228961
175,7,sequence,,4,4096,6,0.9802022310010692,0.9688652034827299,0.0077207056353664075,0.01572210026832484,0.9211164645283155,0.9142052907601101
175,8,sequence,,4,4096,6,0.976672607779845,0.9681174338367025,0.005141452996280959,0.010262777466778061,0.8818648163079932,0.8746061421050502
175,9,sequence,,4,4096,6,0.9520335641798865,0.9217782968412119,0.020372661592803876,0.021397488034229657,0.8442093482777074,0.8302603776508529
200,2,sequence,,4,4096,6,0.9833548271026323,0.9787621275443191,0.0030220549480906743,0.013128480435625534,0.9064280429424746,0.9009647879994614
200,3,sequence,,4,4096,6,0.9802980888857228,0.97098343323155,0.005440163458100572,0.009641534054632453,0.9174568976059013,0.9102585525860701
200,4,sequence,,4,4096,6,0.9615074353396774,0.9409931104501144,0.014856236037318319,0.014183336784299172,0.869943096715633,0.8570909082849025
200,5,sequence,,4,4096,6,0.9682190046779385,0.9518207241422474,0.010676240011552618,0.015033012173716997,0.8365306368113706,0.8281399799812378
200,6,sequence,,4,4096,6,0.9650638342666055,0.9430157089498378,0.011951070558726951,0.017141988972677307,0.8814399981896804,0.8722819411955659
200,7,sequence,,4,4096,6,0.9712559670986369,0.960031748984685,0.01021448235068561,0.01897418128555728,0.902244788353184,0.8910964119054248
200,8,sequence,,4,4096,6,0.9661943371211524,0.9462639116801385,0.011258488726742113,0.014157031346864338,0.8240075200541915,0.8159809945157326
200,9,sequence,,4,4096,6,0.9445527120168172,0.9181449573171683,0.01865505457712157,0.02390636567815818,0.8045607633276884,0.789774380833265
225,2,sequence,,4,4096,6,0.9860678603895489,0.9840979714084972,0.002428329024448898,0.01205405731919503,0.8752020706843285,0.8710586303793901
225,3,sequence,,4,4096,6,0.9765347581129462,0.9628395001206073,0.007447140915089446,0.008726137357977374,0.8694274518997449,0.859776873749468
225,4,sequence,,4,4096,6,0.9575300091315082,0.9366072336680644,0.01726585368250638,0.012345221435377121,0.8436309906077856,0.8305540718412383
225,5,sequence,,4,4096,6,0.9654721561030065,0.9537533777824333,0.00964222757342093,0.01357453264048066,0.7878629566485611,0.7803148097138151
225,6,sequence,,4,4096,6,0.9581312218816276,0.9331613459475769,0.015414567954836143,0.016552695481853636,0.8535041501820672,0.8411646847680665
225,7,sequence,,4,4096,6,0.9657001773651167,0.9462914333281603,0.012490640130271012,0.016372732994871814,0.8804463335960048,0.8702272851094128
225,8,sequence,,4,4096,6,0.9530693172382998,0.9258629987774346,0.01738819189187529,0.014473811065424039,0.8003669297362086,0.78770671861791
225,9,sequence,,4,4096,6,0.9412311071075741,0.908060456979139,0.018063326707526157,0.027163887660587232,0.7600917313313785,0.7475662291660491
250,2,sequence,,4,4096,6,0.9837521605358073,0.9819126270468869,0.002370762708268618,0.015316643605729041,0.8566370415620232,0.8521330385357512
250,3,sequence,,4,4096,6,0.9715876148622433,0.9568538487583895,0.008728462608551493,0.00919493448115342,0.8576683074703955,0.8487745622445173
250,4,sequence,,4,4096,6,0.9544115999728803,0.9291270626704465,0.019645030664234064,0.012654351757798091,0.8158504089409562,0.8032073784357061
250,5,sequence,,4,4096,6,0.9606808720433526,0.9427229108909183,0.012157817399227128,0.014891439336982634,0.8050539797500004,0.7954880815559079
250,6,sequence,,4,4096,6,0.955470324033791,0.9228695767422197,0.018737455611630593,0.015862107345128607,0.8587596050174718,0.8452049002543927
250,7,sequence,,4,4096,6,0.9627878098944045,0.9433006014884012,0.012864662981108194,0.016619253487078822,0.8356226291885803,0.8241229870093394
250,8,sequence,,4,4096,6,0.9506584659951803,0.9180627561727048,0.021066567901234397,0.014961076449253596,0.8064741735654374,0.7946917194449866
250,9,sequence,,4,4096,6,0.9394304562055602,0.9139672382497621,0.01982313632589158,0.02424717656716287,0.7687346780020669,0.7542295761804142
275,2,sequence,,4,4096,6,0.9835802919333144,0.9809239601731697,0.0019665132653765805,0.0149663158954354,0.864255457963155,0.858926537923378
275,3,sequence,,4,4096,6,0.9617002996507674,0.9343359848288054,0.013491165088782965,0.010055762112339531,0.8126513076667963,0.8003820502134759
275,4,sequence,,4,4096,6,0.9516615578582676,0.9228913003240793,0.020322466712608404,0.012729186435232501,0.7598467998998003,0.7477555705971533
275,5,sequence,,4,4096,6,0.9610666958020265,0.9453939864638709,0.01111671443170528,0.01336547189354557,0.7715883715593244,0.765584425131904
275,6,sequence,,4,4096,6,0.9597897895031479,0.9359099145430475,0.014868857741046761,0.014379920612554997,0.8098251701292757,0.7989455634661922
275,7,sequence,,4,4096,6,0.9644734614386089,0.9387952612052721,0.015832349435801377,0.013899137885649301,0.8265209864245654,0.8177457836092372
275,8,sequence,,4,4096,6,0.9515440129130526,0.9132438288403987,0.021709347603509246,0.015714611621357715,0.7886081565242007,0.775712518001621
275,9,sequence,,4,4096,6,0.9346741564395081,0.8863442508302939,0.027602413871117445,0.027696800203405775,0.7660739840440403,0.7516029698157445
300,2,sequence,,4,4096,6,0.9811168883426241,0.9768355357649294,0.0036626961530706694,0.01524978871627051,0.8328585954455152,0.8273134224499891
300,3,sequence,,4,4096,6,0.9544906820712905,0.9264422511013113,0.015115197023881519,0.011113701142676291,0.746180117794691,0.7323754784984671
300,4,sequence,,4,4096,6,0.9381645951343783,0.9055554955936033,0.024475542467576203,0.013907331613760713,0.6784826069793409,0.6652386330055514
300,5,sequence,,4,4096,6,0.9548911456626702,0.9423342911349745,0.010001031312193742,0.015085168097433174,0.7170238260886146,0.7089120578323541
300,6,sequence,,4,4096,6,0.9570355475679743,0.9233783355997276,0.01794526994939073,0.01407783502448486,0.7638526084198828,0.7523857451877168
300,7,sequence,,4,4096,6,0.9683994214741304,0.9490477124680317,0.012370723875564135,0.015495570456550922,0.7638484953056991,0.7560505652490348
300,8,sequence,,4,4096,6,0.9487808285509735,0.9031673128383333,0.023681414139103636,0.016196579060609412,0.7588392735458873,0.7466605887520242
300,9,sequence,,4,4096,6,0.9400149403401468,0.9001721517941162,0.026217759553942562,0.02343388267672708,0.7112484365847342,0.699262838940793
325,2,sequence,,4,4096,6,0.9839461747806734,0.9788088232625738,0.002594338085312211,0.017136316859856986,0.8561204472665934,0.8502841425468369
325,3,sequence,,4,4096,6,0.9542785330405484,0.9311298769710291,0.013132737028336032,0.009497771098115967,0.7736475703281267,0.7595741809630336
325,4,sequence,,4,4096,6,0.93172441266784,0.9001983860249821,0.022033583430396783,0.012328020479192977,0.6137468653017368,0.6019247093755098
325,5,sequence,,4,4096,6,0.9601176283025122,0.9492166563377373,0.009046921539204255,0.011654343747068197,0.7595233597501609,0.7498193786473356
325,6,sequence,,4,4096,6,0.9509413400681442,0.9226229808227414,0.01777654959380659,0.011593190972538045,0.7791315859122663,0.7677670627742791
325,7,sequence,,4,4096,6,0.957656931156714,0.9348442380500293,0.016954732318833314,0.014253894752376558,0.8233015762184375,0.8134094012071729
325,8,sequence,,4,4096,6,0.9416057229543645,0.89653377891526,0.025519878178885298,0.018162461429104344,0.8049212732920272,0.7896197829786312
325,9,sequence,,4,4096,6,0.9426539883679359,0.9072025244670762,0.022100707521729317,0.02295704613637402,0.8124213517987959,0.7962420242159565
350,2,sequence,,4,4096,6,0.984175678888238,0.9778859171781336,0.0031147672049809316,0.018351707220669294,0.8286424089159722,0.8251268795690092
350,3,sequence,,4,4096,6,0.9504909518902194,0.9296563693712782,0.012883103378712643,0.010544250596164298,0.6730146728290342,0.66473272060592
350,4,sequence,,4,4096,6,0.9185432645831514,0.8731391115880148,0.02944315007969482,0.012971956325903497,0.5290739949922774,0.5164074047341413
350,5,sequence,,4,4096,6,0.9546570691903945,0.9398082165511663,0.010561919753209949,0.012651185735649051,0.7265778354281602,0.7178744044285064
350,6,sequence,,4,4096,6,0.9393518107139777,0.9096021269629531,0.020355976220269797,0.01357279718862022,0.7727114862415404,0.7571602751085128
350,7,sequence,,4,4096,6,0.9487832808304774,0.9194741073253065,0.020920099207780818,0.012595378188658893,0.8303541083609105,0.8171677664443843
350,8,sequence,,4,4096,6,0.9365173586222508,0.8891838068464618,0.027748192637573048,0.017459165786931408,0.8281304358704633,0.8127142106120508
350,9,sequence,,4,4096,6,0.9336639899512429,0.8860846891330549,0.025579337805848697,0.026986330087917548,0.7902700222489404,0.772990080877636
375,2,sequence,,4,4096,6,0.983023720132167,0.9715506189389126,0.005939316703350198,0.02693608243498602,0.8336294380663618,0.8278444277195771
375,3,sequence,,4,4096,6,0.94026657114571,0.9208684974245551,0.0135085827876781,0.010870867051077463,0.6562160782145116,0.6450414251595207
375,4,sequence,,4,4096,6,0.913679137749195,0.8699695373667438,0.028123198235284846,0.014464753049954501,0.5448515969957707,0.533024827272055
375,5,sequence,,4,4096,6,0.9562157288167228,0.9442298459411556,0.010546306122102351,0.014230248991528546,0.7352588463457238,0.7259237768311118
375,6,sequence,,4,4096,6,0.9403149800253584,0.9122643139942928,0.020525089273135132,0.013279975598076513,0.7250566563662163,0.709298558774434
375,7,sequence,,4,4096,6,0.9529742955819812,0.9235657576648136,0.019788518918306016,0.013724448114468638,0.8014577234395411,0.7895658663990999
375,8,sequence,,4,4096,6,0.9309221372871712,0.8873877378988995,0.02856856692477886,0.019786017407871743,0.8325116222813499,0.8159050779538778
375,9,sequence,,4,4096,6,0.9318847300279841,0.8900596279569515,0.024579536306731726,0.0231277097976393,0.8258011632818276,0.8061242582608903
400,2,sequence,,4,4096,6,0.9878315505980771,0.9830911374019088,0.00311835079602837,0.020490565185051917,0.8285567139107615,0.8253754362779051
400,3,sequence,,4,4096,6,0.9380583685642696,0.9187195125891723,0.013040346761910047,0.01191904372656912,0.6881596290185914,0.6747832288166326
400,4,sequence,,4,4096,6,0.9129704522820142,0.8582672699289207,0.03334632181919837,0.013121987004221106,0.5354985286168108,0.5232775765755722
400,5,sequence,,4,4096,6,0.9536469274436143,0.9397418602326879,0.012353722075553924,0.013132053379043404,0.7681117175708279,0.7580707157051328
400,6,sequence,,4,4096,6,0.9340078105617181,0.9122296136024346,0.02004344879296902,0.012930538225797742,0.7849339525595903,0.7639374635949542
400,7,sequence,,4,4096,6,0.9509558932143216,0.9233206143753565,0.020252715117753672,0.013802755476111392,0.816945403224634,0.8043980820214043
400,8,sequence,,4,4096,6,0.9302453505108015,0.882151592237903,0.029187909316904674,0.01995770295767822,0.8026841163014445,0.7837891052194703
400,9,sequence,,4,4096,6,0.9383761911431273,0.902968808258657,0.024531155259854425,0.022357961279794836,0.8200254069520272,0.8025923720303278
425,2,sequence,,4,4096,6,0.9870844772122113,0.9801936083541624,0.003715928981824315,0.018941909582584533,0.8024918502853441,0.8002733484140787
425,3,sequence,,4,4096,6,0.9368039787951495,0.9133008072948933,0.014245915966981092,0.012024607235919879,0.5436023389186059,0.5335145644108622
425,4,sequence,,4,4096,6,0.9205700164891603,0.8838306617171249,0.02692209951077676,0.011634647248683905,0.32848661176824984,0.32509511979156314
425,5,sequence,,4,4096,6,0.9611902729664887,0.9483108664448998,0.010767561417598466,0.013516118247935083,0.6655093234899405,0.6596247765953992
425,6,sequence,,4,4096,6,0.9426938656435109,0.9237717558855781,0.01554894438071765,0.012242602036470393,0.6863946765005559,0.6727683874236658
425,7,sequence,,4,4096,6,0.9560379573560959,0.9285060120409404,0.01755632383271985,0.012297064985735537,0.8004215576962939,0.7894387591252126
425,8,sequence,,4,4096,6,0.9332669712117377,0.8870233086873928,0.028687797085643507,0.02097424496878375,0.7630800759268414,0.7471047344824241
425,9,sequence,,4,4096,6,0.9399749163811801,0.9085436010232597,0.020489946171601683,0.024582069800696143,0.7544187927512809,0.7386097864117618
450,2,sequence,,4,4096,6,0.984859589980006,0.977753519558486,0.0040181341840772366,0.0192487500783803,0.8160665719095351,0.8126229587846217
450,3,sequence,,4,4096,6,0.9336030535994088,0.9064477253495861,0.016303739785280328,0.01255269823892983,0.5581301338387594,0.5455346897558042
450,4,sequence,,4,4096,6,0.9185345889099956,0.8798234253524597,0.03070058308480936,0.012934705240695621,0.44048536790415166,0.43325690681641793
450,5,sequence,,4,4096,6,0.9576549540975585,0.9381766638251285,0.012719247216284408,0.013591984230818829,0.721487573094166,0.7113170520111955
450,6,sequence,,4,4096,6,0.9362241357379396,0.913914036517248,0.018947599002241307,0.012847212530080773,0.7454384927302923,0.7277866002201323
450,7,sequence,,4,4096,6,0.9485708845279904,0.9200139982553883,0.020741797583697454,0.014137156308303625,0.8068677350000841,0.7940913102209562
450,8,sequence,,4,4096,6,0.9213780360831029,0.8726629982237573,0.03164169964698329,0.021115122226243937,0.7959806285013203,0.7755709887252433
450,9,sequence,,4,4096,6,0.9324644867230795,0.8957559774110012,0.021322672666010303,0.023307257061333075,0.80381096345734,0.7854927278592094
475,2,sequence,,4,4096,6,0.9870705024696825,0.9822246069700512,0.002984618991405072,0.01876757784854514,0.8307250601877009,0.8271638460559438
475,3,sequence,,4,4096,6,0.9361093191768092,0.9138430945131044,0.01598949823717803,0.013977956467139544,0.5437666247696338,0.533825831623123
475,4,sequence,,4,4096,6,0.9275898570404126,0.8886545117494604,0.026883348829164426,0.011626403284632639,0.3063143718363031,0.3021263870667981
475,5,sequence,,4,4096,6,0.9619891517734964,0.9434346638530664,0.011641646111771582,0.013087235229856256,0.6764528117816145,0.668757642651359
475,6,sequence,,4,4096,6,0.9481240426242673,0.9263366054145344,0.016228753510150244,0.014019172163292145,0.6038447454318658,0.5924340422750737
475,7,sequence,,4,4096,6,0.9574269611121929,0.9374051795304571,0.016579785750967413,0.014086507103153659,0.7139493960294357,0.706281808559415
475,8,sequence,,4,4096,6,0.9331817023895712,0.8825635542947986,0.02999922760144277,0.019687257473682013,0.7391888599291139,0.7223071665432546
475,9,sequence,,4,4096,6,0.9397929328814852,0.9027269047578987,0.021482477272554396,0.024014709718661226,0.7417910672719077,0.7275004280052417
500,2,sequence,,4,4096,6,0.9860609956810024,0.9798198104781863,0.00374020101822775,0.022738405594282085,0.870967017811821,0.8671515521558414
500,3,sequence,,4,4096,6,0.923680762625275,0.895868113107584,0.016150877435597635,0.014171009489776528,0.5627771437176405,0.5525368469701354
500,4,sequence,,4,4096,6,0.9198164281676613,0.8727482840979959,0.0307411495458957,0.01089092658063843,0.3667777317510824,0.3600006393327899
500,5,sequence,,4,4096,6,0.9568866521566589,0.9381719822850019,0.012365794642620739,0.013321602906823196,0.7286866520422473,0.7189973731790427
500,6,sequence,,4,4096,6,0.9403218628529508,0.921801570343973,0.013941800558369992,0.011916091252108648,0.6772035242422334,0.6605882946984344
500,7,sequence,,4,4096,6,0.9480644341154219,0.9248941090135242,0.018796643273725648,0.014381771132927193,0.8020586875173178,0.7896199936456612
500,8,sequence,,4,4096,6,0.920316063277061,0.8665165182549036,0.03276316628287579,0.01964991647764691,0.8046681908408554,0.7825666588623904
500,9,sequence,,4,4096,6,0.9289231816293145,0.8949514997272684,0.023019390679379286,0.025525460453764026,0.7990179120610336,0.7789332746402288
