step,layer,split,split_seed,num_parts,part_tokens,num_pairs,mean_pairwise_correlation,min_pairwise_correlation,stdev_pairwise_correlation,mean_pairwise_linf,bias_correlation_full,mean_bias_correlation_parts
50,7,random,0,4,4096,6,0.9995599164489145,0.9991843871434448,0.0002096433222351782,0.008402048895125821,0.8570099432782222,0.856830783554231
50,8,random,0,4,4096,6,0.9997871595228828,0.999588718972114,0.00012374687683844792,0.006044128014764283,0.7821852559365373,0.7821758812726025
50,9,random,0,4,4096,6,0.9998478681279538,0.999740895779426,5.270348458955402e-05,0.003906753668464565,0.8891178172549793,0.8891545385047193
75,2,random,0,4,4096,6,0.9977583294964165,0.9961400802084991,0.0010475169262021355,0.005640458878588106,0.8946419497711983,0.894011627437777
75,3,random,0,4,4096,6,0.999104507411324,0.9985957177909341,0.00044657824006065375,0.008964865279267542,0.9148613501173561,0.9145717015596597
75,4,random,0,4,4096,6,0.9993344266479193,0.998753732856367,0.0003245265980385405,0.00564246829556699,0.93489337018901,0.9350189822653429
75,5,random,0,4,4096,6,0.9996111885188598,0.9993239580737213,0.00016133377150144446,0.005285012477618996,0.9000480622000292,0.9003302504747875
75,6,random,0,4,4096,6,0.9994180460517271,0.9989418439973757,0.00033386508951490203,0.005326816800409991,0.903661213465776,0.9033490678622496
75,7,random,0,4,4096,6,0.9996087163357236,0.9994422020428162,0.00010377406365618473,0.0054868035761804395,0.8949854449396221,0.8946810781420612
75,8,random,0,4,4096,6,0.9991094148793319,0.9979976529451217,0.000694858480882046,0.00919059168700187,0.8285138513966652,0.8291653968720252
75,9,random,0,4,4096,6,0.9996465784614808,0.999226973849702,0.000199087165322046,0.00490550008688236,0.8836890460887439,0.8836219093910096
100,2,random,0,4,4096,6,0.9978893947687882,0.9959270963060132,0.0010798001833943584,0.004746561414625224,0.8394538620614674,0.8388154759937583
100,3,random,0,4,4096,6,0.998957788161245,0.9980881692231359,0.0005299583360486601,0.0045909268798520015,0.9706949723030417,0.970321208035468
100,4,random,0,4,4096,6,0.9988338031672441,0.9984260321396656,0.0003499646935686088,0.00661648819216983,0.9469479111992727,0.946483766562799
100,5,random,0,4,4096,6,0.9994299264604392,0.9991104965594604,0.00016196832195714103,0.004864304849737285,0.9400595356170873,0.9396681180973153
100,6,random,0,4,4096,6,0.9995400567879281,0.9993358544027995,0.00018190654708464778,0.0034662613399329225,0.9399784663018179,0.939910102266429
100,7,random,0,4,4096,6,0.9993725294457053,0.999000112828214,0.0002509288864705152,0.005830220981200303,0.9012806846438126,0.9012967601767087
100,8,random,0,4,4096,6,0.9991167302108925,0.9985669512982248,0.0003624409217412821,0.0061454686986811185,0.8873028948705464,0.8869306965648878
100,9,random,0,4,4096,6,0.9995731933174618,0.9992412865015815,0.00020263285551367922,0.003343813596681381,0.8718047712684742,0.8714206725335345
125,2,random,0,4,4096,6,0.9975137931715276,0.9956284593378323,0.001090010805870972,0.003781618588618585,0.8703315733617966,0.8699370815017998
125,3,random,0,4,4096,6,0.9980800835993819,0.9967000276107691,0.0009051004928370298,0.005192507055956715,0.9432437975956551,0.9424643604396299
125,4,random,0,4,4096,6,0.998120133044521,0.9973968322758668,0.0005465254235794296,0.005983699250161105,0.9173904592474242,0.9169635859959636
125,5,random,0,4,4096,6,0.9992420073093667,0.9985998187521288,0.00037731282073559877,0.004098959058865148,0.8878445486511161,0.8875150731561473
125,6,random,0,4,4096,6,0.9993050854725438,0.9989914789647107,0.00024412188327117338,0.0037190598133444532,0.9414441852529254,0.9411980588403475
