step,layer,split,split_seed,num_parts,part_tokens,num_pairs,mean_pairwise_correlation,min_pairwise_correlation,stdev_pairwise_correlation,mean_pairwise_linf,bias_correlation_full,mean_bias_correlation_parts
75,2,random,42,2,16384,1,0.9994390641558081,0.9994390641558081,0.0,0.0023115558815334225,0.9247675750010772,0.9248924113552279
75,3,random,42,2,16384,1,0.9994929122745568,0.9994929122745568,0.0,0.007181872108048992,0.9377657275440463,0.9377961013360563
75,4,random,42,2,16384,1,0.9998489818190881,0.9998489818190881,0.0,0.002573823257989716,0.9455810390449958,0.9456022249689738
75,5,random,42,2,16384,1,0.9997706625969092,0.9997706625969092,0.0,0.004309416935029731,0.8679580515302125,0.8677635504438656
75,6,random,42,2,16384,1,0.9998964490496067,0.9998964490496067,0.0,0.002404804939942551,0.9179648070477164,0.9179448079363347
75,7,random,42,2,16384,1,0.9998854694482318,0.9998854694482318,0.0,0.0021581017354037613,0.9115067807146343,0.9115671195895126
75,8,random,42,2,16384,1,0.9998197155435439,0.9998197155435439,0.0,0.003985091475442459,0.8781473376044471,0.8781583587737751
75,9,random,42,2,16384,1,0.9999560110742048,0.9999560110742048,0.0,0.0015835995036468375,0.9336388802005654,0.9336581726905984
100,2,random,42,2,16384,1,0.9990265682251135,0.9990265682251135,0.0,0.002896058091209852,0.9468312599765645,0.9466553787351574
100,3,random,42,2,16384,1,0.9995227631407696,0.9995227631407696,0.0,0.004047946473292541,0.981772694687832,0.9816704984712894
100,4,random,42,2,16384,1,0.9997729274862492,0.9997729274862492,0.0,0.003654741565696895,0.9309804873484342,0.9307524969031254
100,5,random,42,2,16384,1,0.9988202126571772,0.9988202126571772,0.0,0.015773805891512893,0.8233601630405304,0.823339589155367
100,6,random,42,2,16384,1,0.9996893741191852,0.9996893741191852,0.0,0.002364836589549668,0.9384020361963186,0.9383143166568686
100,7,random,42,2,16384,1,0.99982433402702,0.99982433402702,0.0,0.0019530029230736545,0.9418441503329772,0.9416882661478304
100,8,random,42,2,16384,1,0.9998065542810182,0.9998065542810182,0.0,0.0023072875328580267,0.8961257052118091,0.8963333702829261
100,9,random,42,2,16384,1,0.9999041182207602,0.9999041182207602,0.0,0.0010577115153864725,0.9467851087231354,0.9469180649221212
125,2,random,42,2,16384,1,0.9983541597423131,0.9983541597423131,0.0,0.0032413938197350944,0.9451668877804575,0.9449484807700052
125,3,random,42,2,16384,1,0.9993982239042215,0.9993982239042215,0.0,0.002165437117582769,0.9634925176092921,0.9634472895293756
125,4,random,42,2,16384,1,0.9996037938816447,0.9996037938816447,0.0,0.0037684596027247608,0.836233064798313,0.8363528438435724
125,5,random,42,2,16384,1,0.9992642619258373,0.9992642619258373,0.0,0.01846213527096552,0.6002526323293638,0.6006953851554073
125,6,random,42,2,16384,1,0.9994161230888519,0.9994161230888519,0.0,0.003712624831678113,0.8897630906201665,0.8899614673420219
125,7,random,42,2,16384,1,0.9995504505381221,0.9995504505381221,0.0,0.0029429734422592446,0.9031723971830357,0.90316056224736
125,8,random,42,2,16384,1,0.9992613626759497,0.9992613626759497,0.0,0.005636455543935881,0.8540921267228209,0.8540981309064328
125,9,random,42,2,16384,1,0.9996443658464073,0.9996443658464073,0.0,0.0018048543838631304,0.9185905538090583,0.9184123905792936
150,2,random,42,2,16384,1,0.9965212026563397,0.9965212026563397,0.0,0.005157620278623654,0.9363151387271503,0.9354429072061745
150,3,random,42,2,16384,1,0.9992216744961812,0.9992216744961812,0.0,0.002188907941672369,0.9426941222076802,0.9423675065865837
150,4,random,42,2,16384,1,0.9995742124766915,0.9995742124766915,0.0,0.002679420340427896,0.7595021605124893,0.760119481477411
150,5,random,42,2,16384,1,0.9995334576191219,0.9995334576191219,0.0,0.015186257625828148,0.4465728832015058,0.4460675942526997
150,6,random,42,2,16384,1,0.9992725779784225,0.9992725779784225,0.0,0.0030839163900964195,0.8675321848447682,0.8670709801102905
150,7,random,42,2,16384,1,0.9997529899908874,0.9997529899908874,0.0,0.0014966289709263947,0.846128539640594,0.8461559177998291
150,8,random,42,2,16384,1,0.9994858736633473,0.9994858736633473,0.0,0.0053568719758914085,0.5840727828585778,0.5841435138980662
150,9,random,42,2,16384,1,0.9996535509854272,0.9996535509854272,0.0,0.0010674918275981327,0.835445023887153,0.8352957250024593
175,2,random,42,2,16384,1,0.9965771618028993,0.9965771618028993,0.0,0.003730522773366829,0.9138205964248606,0.9132878963748678
175,3,random,42,2,16384,1,0.9985905975752792,0.9985905975752792,0.0,0.002807390126690734,0.9187913471990925,0.9184484405336002
175,4,random,42,2,16384,1,0.9995453146095916,0.9995453146095916,0.0,0.00443217020801967,0.6584240389760142,0.6584555420571145
175,5,random,42,2,16384,1,0.9994851556285205,0.9994851556285205,0.0,0.01751015754416585,0.37484586550643745,0.37511087077144634
175,6,random,42,2,16384,1,0.9989841990399402,0.9989841990399402,0.0,0.002433565467072185,0.8461813975453526,0.8463875089456385
175,7,random,42,2,16384,1,0.9990026105857888,0.9990026105857888,0.0,0.002132297349817236,0.8188471228134311,0.8185715422426781
175,8,random,42,2,16384,1,0.9994908198863591,0.9994908198863591,0.0,0.006310063448836445,0.4810696692971984,0.48105410748995237
175,9,random,42,2,16384,1,0.9993399722598864,0.9993399722598864,0.0,0.0013618485936603975,0.7566383964509547,0.7562615544096836
200,2,random,42,2,16384,1,0.9968940899671848,0.9968940899671848,0.0,0.002439054205751745,0.8972750408429067,0.8962579462829461
200,3,random,42,2,16384,1,0.9985144325894696,0.9985144325894696,0.0,0.00261128205966088,0.8879466985138953,0.8873628821938568
200,4,random,42,2,16384,1,0.9995152516822947,0.9995152516822947,0.0,0.004203014075756073,0.5783135614633159,0.5780500815400604
200,5,random,42,2,16384,1,0.9997600259289221,0.9997600259289221,0.0,0.014758767782041105,0.2930403265022906,0.2923368611030408
200,6,random,42,2,16384,1,0.998346971270398,0.998346971270398,0.0,0.0026501907741476316,0.7996153900232003,0.7990634005058204
200,7,random,42,2,16384,1,0.998604514063833,0.998604514063833,0.0,0.0026148538090637885,0.6950297640281433,0.6957048489243336
200,8,random,42,2,16384,1,0.9995702876905617,0.9995702876905617,0.0,0.006014016307744896,0.4019304116123479,0.40289476441625127
200,9,random,42,2,16384,1,0.9992804453374503,0.9992804453374503,0.0,0.001160381576482905,0.6762888798520058,0.6761769949762786
225,2,random,42,2,16384,1,0.9947576061853408,0.9947576061853408,0.0,0.0045843945063097635,0.8809170029736659,0.8805093675635944
225,3,random,42,2,16384,1,0.997846990240041,0.997846990240041,0.0,0.0027066060538345482,0.8235551989924643,0.8238800138376821
225,4,random,42,2,16384,1,0.9993881759126392,0.9993881759126392,0.0,0.002929784190200735,0.5294234912901977,0.5288941326270278
225,5,random,42,2,16384,1,0.999532045071924,0.999532045071924,0.0,0.026121155759028625,0.25832543346267334,0.25797865560982464
225,6,random,42,2,16384,1,0.9983684671722013,0.9983684671722013,0.0,0.0022689333927701227,0.7303772206381097,0.7306044036686228
225,7,random,42,2,16384,1,0.998636797034127,0.998636797034127,0.0,0.0023369646769424435,0.6600751509219357,0.6608351687612485
225,8,random,42,2,16384,1,0.9996281927078405,0.9996281927078405,0.0,0.006645269833825296,0.2791979872744904,0.2797440210092609
225,9,random,42,2,16384,1,0.9985770482648231,0.9985770482648231,0.0,0.001795463809685316,0.6510708016763754,0.6504547716230182
250,2,random,42,2,16384,1,0.9952370380025904,0.9952370380025904,0.0,0.004957442581144278,0.8685504568006697,0.8668115679499968
250,3,random,42,2,16384,1,0.9983912816812264,0.9983912816812264,0.0,0.001921181239595171,0.7516373208480044,0.7510948947872516
250,4,random,42,2,16384,1,0.9994024456288132,0.9994024456288132,0.0,0.002697404139325954,0.4597446083431586,0.4601115764963284
250,5,random,42,2,16384,1,0.9997761657810489,0.9997761657810489,0.0,0.016041993452745373,0.20407551894605247,0.20384757022161118
250,6,random,42,2,16384,1,0.9979504518643043,0.9979504518643043,0.0,0.0021991373469063547,0.7424813889820595,0.7424453629491721
250,7,random,42,2,16384,1,0.998158945581439,0.998158945581439,0.0,0.0043577388059929945,0.581470968632975,0.5807175989977966
250,8,random,42,2,16384,1,0.9992517405384985,0.9992517405384985,0.0,0.012995980185223743,0.26337725170834503,0.2637465900900761
250,9,random,42,2,16384,1,0.9982802819046237,0.9982802819046237,0.0,0.00201447347899375,0.5598721352165711,0.5593335162880875
275,2,random,42,2,16384,1,0.9957882221849321,0.9957882221849321,0.0,0.0031051216374180513,0.8644818168422492,0.8633641469090195
275,3,random,42,2,16384,1,0.9980863500898955,0.9980863500898955,0.0,0.0020669854966399726,0.7150413815719402,0.7139199298844268
275,4,random,42,2,16384,1,0.999357893421274,0.999357893421274,0.0,0.0038083137769717723,0.4005121702323046,0.3999517554678159
275,5,random,42,2,16384,1,0.9999099318592934,0.9999099318592934,0.0,0.011638314739684574,0.07081371286889586,0.0714827769147397
275,6,random,42,2,16384,1,0.9974349012853732,0.9974349012853732,0.0,0.003543353024724638,0.6423382578641619,0.6424996133263412
275,7,random,42,2,16384,1,0.998702354486095,0.998702354486095,0.0,0.00579824847591226,0.45627283675387803,0.456164149984155
275,8,random,42,2,16384,1,0.9992759328411142,0.9992759328411142,0.0,0.0116284276227816,0.2320143587548051,0.23129504292695943
275,9,random,42,2,16384,1,0.9988791124320051,0.9988791124320051,0.0,0.0016493584007548634,0.5118390579825587,0.5129759317598411
300,2,random,42,2,16384,1,0.9958203973044909,0.9958203973044909,0.0,0.003826037395356252,0.8335327137716291,0.8337848698946116
300,3,random,42,2,16384,1,0.9984918781991784,0.9984918781991784,0.0,0.002095389299938688,0.6962596136184079,0.6953212241093752
300,4,random,42,2,16384,1,0.9995390560387567,0.9995390560387567,0.0,0.0018670023237064015,0.41290926814240264,0.4128565033685757
300,5,random,42,2,16384,1,0.9998589165354964,0.9998589165354964,0.0,0.010308170665666694,0.11857875772423826,0.11866864682800705
300,6,random,42,2,16384,1,0.997814799504166,0.997814799504166,0.0,0.0024238660062110284,0.679346167265565,0.678188844826898
300,7,random,42,2,16384,1,0.9989808094964708,0.9989808094964708,0.0,0.00203814765518473,0.49300920481573657,0.4936720420517331
300,8,random,42,2,16384,1,0.9997219905065647,0.9997219905065647,0.0,0.00514980638945417,0.18349897895978276,0.18305503110191174
300,9,random,42,2,16384,1,0.99803211263381,0.99803211263381,0.0,0.0017327356763416901,0.5084722387707084,0.5104087605789669
325,2,random,42,2,16384,1,0.9970208100424028,0.9970208100424028,0.0,0.0032238813046205905,0.7907925757107409,0.791856649908576
325,3,random,42,2,16384,1,0.9982342625043927,0.9982342625043927,0.0,0.001438154107745504,0.62257006186845,0.6228829044590701
325,4,random,42,2,16384,1,0.9994257007796439,0.9994257007796439,0.0,0.002783662610454485,0.4171488169353952,0.4171250457458636
325,5,random,42,2,16384,1,0.9998270994907985,0.9998270994907985,0.0,0.015227261671498127,0.0764854727995178,0.07595010710772332
325,6,random,42,2,16384,1,0.9975840760319427,0.9975840760319427,0.0,0.002254055129014887,0.6871405424313483,0.6868036042679846
325,7,random,42,2,16384,1,0.9983794792190744,0.9983794792190744,0.0,0.0024676694119989406,0.5798375857916559,0.5801387765957257
325,8,random,42,2,16384,1,0.9997168464818487,0.9997168464818487,0.0,0.008830579368805047,0.18560514772848072,0.18561077193378284
325,9,random,42,2,16384,1,0.9979609755094484,0.9979609755094484,0.0,0.001848897085437784,0.5767337832138574,0.5768642790606846
350,2,random,42,2,16384,1,0.9958316159630841,0.9958316159630841,0.0,0.003966152635257458,0.7643201799290884,0.7640921141262582
350,3,random,42,2,16384,1,0.9980831868697615,0.9980831868697615,0.0,0.0015611457783961669,0.5510442579282393,0.5500500960170589
350,4,random,42,2,16384,1,0.9992007519678492,0.9992007519678492,0.0,0.0031157295816228725,0.4095393156262115,0.4090868274960602
350,5,random,42,2,16384,1,0.9998044127197924,0.9998044127197924,0.0,0.012642791727557778,-0.005081043839457118,-0.004613218713383515
350,6,random,42,2,16384,1,0.9977221330280026,0.9977221330280026,0.0,0.0035110899989376776,0.5920782837386641,0.591591088717065
350,7,random,42,2,16384,1,0.9982247344108228,0.9982247344108228,0.0,0.0024975770829769317,0.4842636162234852,0.4837322542624263
350,8,random,42,2,16384,1,0.9994516365706628,0.9994516365706628,0.0,0.013349581033253344,0.1548009833575261,0.15465815232147298
350,9,random,42,2,16384,1,0.9981852911245451,0.9981852911245451,0.0,0.0020614021705114283,0.5353645758084299,0.5351074138858403
375,2,random,42,2,16384,1,0.9956523529292326,0.9956523529292326,0.0,0.005209424869462964,0.7371954601186578,0.7362944751533893
375,3,random,42,2,16384,1,0.9982603104429063,0.9982603104429063,0.0,0.0018450852294336073,0.5557916292901034,0.5559324703861777
375,4,random,42,2,16384,1,0.9991804024151989,0.9991804024151989,0.0,0.003299126648926176,0.3671064230712457,0.3674467707534856
375,5,random,42,2,16384,1,0.9997026495370529,0.9997026495370529,0.0,0.011340036784531549,-0.003614730655136683,-0.00340363446205422
375,6,random,42,2,16384,1,0.99749598263723,0.99749598263723,0.0,0.0030196147636161186,0.668485914594708,0.6673787021808506
375,7,random,42,2,16384,1,0.997898720898401,0.997898720898401,0.0,0.004070094844792038,0.5307172240825035,0.5300518252156416
375,8,random,42,2,16384,1,0.9997624991238622,0.9997624991238622,0.0,0.012350336281087948,0.09635027276996654,0.09711109725128614
375,9,random,42,2,16384,1,0.9978322475816174,0.9978322475816174,0.0,0.0016271002859866712,0.5753082844542716,0.574535705952191
400,2,random,42,2,16384,1,0.9970840998157212,0.9970840998157212,0.0,0.0035680645632965025,0.7505136237194693,0.7500253563430971
400,3,random,42,2,16384,1,0.9975365584135613,0.9975365584135613,0.0,0.0024355995265068486,0.6553327274700809,0.6547908058265173
400,4,random,42,2,16384,1,0.9989109639038429,0.9989109639038429,0.0,0.0037192971794866025,0.39885108972942873,0.3989951979965413
400,5,random,42,2,16384,1,0.9997218137001904,0.9997218137001904,0.0,0.009472547928453423,0.02625122704227714,0.025969376374453203
400,6,random,42,2,16384,1,0.9972414021867334,0.9972414021867334,0.0,0.003834190923953429,0.6016423503220949,0.6014189310984797
400,7,random,42,2,16384,1,0.9985487634931733,0.9985487634931733,0.0,0.003679392768390244,0.4545417519986425,0.45421197357403664
400,8,random,42,2,16384,1,0.9997560685234326,0.9997560685234326,0.0,0.016450882223580265,0.059736147679510444,0.05980980892241544
400,9,random,42,2,16384,1,0.9988672036933913,0.9988672036933913,0.0,0.0012571026254590834,0.4822344645752987,0.48170568379396095
425,2,random,42,2,16384,1,0.9968330919224286,0.9968330919224286,0.0,0.0055543621092510875,0.7541141442241237,0.7534467752615399
425,3,random,42,2,16384,1,0.9980138553890086,0.9980138553890086,0.0,0.0021592657976725604,0.5820976846204003,0.581600812314659
425,4,random,42,2,16384,1,0.9991139355280357,0.9991139355280357,0.0,0.002014207846514182,0.37596299908938224,0.3762053646131285
425,5,random,42,2,16384,1,0.9995776885425643,0.9995776885425643,0.0,0.00533868138154503,-0.04166502061483795,-0.04192053983696441
425,6,random,42,2,16384,1,0.9976565474141873,0.9976565474141873,0.0,0.003089113080932293,0.550548376842148,0.5498781589223376
425,7,random,42,2,16384,1,0.9985432101056162,0.9985432101056162,0.0,0.002496805871487595,0.5068626815686436,0.5061983134380509
425,8,random,42,2,16384,1,0.9997818159601778,0.9997818159601778,0.0,0.008659419356263243,0.06361716722319134,0.06388617537952537
425,9,random,42,2,16384,1,0.9984093208720983,0.9984093208720983,0.0,0.0014840417261439143,0.5019114030438355,0.5015970820290139
450,2,random,42,2,16384,1,0.996139993881465,0.996139993881465,0.0,0.0042809044680325314,0.7550663602083995,0.7549308303942056
450,3,random,42,2,16384,1,0.998390289886771,0.998390289886771,0.0,0.0020511596521828324,0.5707916285397291,0.570665509101578
450,4,random,42,2,16384,1,0.9995028559312378,0.9995028559312378,0.0,0.0012752291404467542,0.351885482574132,0.3519884978641363
450,5,random,42,2,16384,1,0.9996199454801086,0.9996199454801086,0.0,0.007564713640022092,-0.04026101287364273,-0.040369283231291624
450,6,random,42,2,16384,1,0.9983232152234047,0.9983232152234047,0.0,0.0016291184074361809,0.5155244529314693,0.5143757240517842
450,7,random,42,2,16384,1,0.9983618800054852,0.9983618800054852,0.0,0.0031782210899109486,0.4334544060407653,0.43212038926325713
450,8,random,42,2,16384,1,0.9997425589183616,0.9997425589183616,0.0,0.003641980561951641,0.06439852504294316,0.06444693342943786
450,9,random,42,2,16384,1,0.9974812767337755,0.9974812767337755,0.0,0.002222499149866053,0.4629433748718174,0.4614909718267939
475,2,random,42,2,16384,1,0.9956716977888784,0.9956716977888784,0.0,0.004308854237024207,0.7476465126178308,0.7463422921194116
475,3,random,42,2,16384,1,0.9983286841560656,0.9983286841560656,0.0,0.0020832110749324784,0.5769082370213203,0.576378860025231
475,4,random,42,2,16384,1,0.9994027275760428,0.9994027275760428,0.0,0.0023349408293142915,0.3784879201935277,0.37875894146578815
475,5,random,42,2,16384,1,0.9997355599298811,0.9997355599298811,0.0,0.011130560131277889,-0.027085259352678207,-0.02710173936377577
475,6,random,42,2,16384,1,0.9980936759653867,0.9980936759653867,0.0,0.0015146785081014968,0.5978428156508069,0.5973723691777927
475,7,random,42,2,16384,1,0.9983793567498732,0.9983793567498732,0.0,0.0029707468765991507,0.5155106500096563,0.5151049115374837
475,8,random,42,2,16384,1,0.9998012320335411,0.9998012320335411,0.0,0.002867067883926211,0.033574952141755605,0.033835893589981986
475,9,random,42,2,16384,1,0.9982205150284775,0.9982205150284775,0.0,0.0013663578392879572,0.47672535609848654,0.4768334330126904
500,2,random,42,2,16384,1,0.9956811846492151,0.9956811846492151,0.0,0.003789199603488669,0.7418214898901342,0.7414756278355137
500,3,random,42,2,16384,1,0.9984209495276125,0.9984209495276125,0.0,0.0019341763909324072,0.5340767492628022,0.5336350149445845
500,4,random,42,2,16384,1,0.9994113415219779,0.9994113415219779,0.0,0.0024519663165847305,0.2541791339600953,0.2543001228881821
500,5,random,42,2,16384,1,0.9996761134732609,0.9996761134732609,0.0,0.008130624464683933,-0.11865737568448864,-0.11858430274407833
500,6,random,42,2,16384,1,0.9974782133971498,0.9974782133971498,0.0,0.0032786284027679358,0.4939534198566091,0.49405587553344843
500,7,random,42,2,16384,1,0.9984757996982326,0.9984757996982326,0.0,0.0028095552588638384,0.48966948893508794,0.49079398094685134
500,8,random,42,2,16384,1,0.9998210876177711,0.9998210876177711,0.0,0.00336999991304765,0.02832324455989962,0.028397162455353186
500,9,random,42,2,16384,1,0.9979238731299191,0.9979238731299191,0.0,0.00229827923431003,0.3748835415704725,0.3743993045438258
