dump,step,part,layer,tokens,balanced_load,max_load_over_balanced,min_load_over_balanced,argmax_expert,dead_experts
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,2,16384,2048.0,1.49267578125,0.38525390625,19,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,3,16384,2048.0,2.17041015625,0.50537109375,30,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,4,16384,2048.0,2.283203125,0.3828125,33,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,5,16384,2048.0,2.40869140625,0.40234375,62,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,6,16384,2048.0,1.65234375,0.28857421875,59,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,7,16384,2048.0,1.93408203125,0.37109375,16,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,8,16384,2048.0,2.4580078125,0.3271484375,18,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,h2,9,16384,2048.0,1.771484375,0.318359375,7,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,2,16384,2048.0,1.548828125,0.46630859375,19,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,3,16384,2048.0,1.92822265625,0.53564453125,30,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,4,16384,2048.0,2.06591796875,0.39892578125,33,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,5,16384,2048.0,2.36181640625,0.4375,62,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,6,16384,2048.0,1.66796875,0.42919921875,53,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,7,16384,2048.0,1.68408203125,0.408203125,5,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,8,16384,2048.0,2.232421875,0.40673828125,18,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h1,9,16384,2048.0,1.7314453125,0.294921875,28,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,2,16384,2048.0,1.49267578125,0.38525390625,19,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,3,16384,2048.0,2.17041015625,0.50537109375,30,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,4,16384,2048.0,2.28271484375,0.3828125,33,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,5,16384,2048.0,2.4091796875,0.40234375,62,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,6,16384,2048.0,1.6533203125,0.2880859375,59,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,7,16384,2048.0,1.9345703125,0.37158203125,16,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,8,16384,2048.0,2.4609375,0.32666015625,18,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,h2,9,16384,2048.0,1.7705078125,0.3173828125,7,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,2,32768,4096.0,1.381103515625,0.252197265625,62,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,3,32768,4096.0,2.014404296875,0.428955078125,30,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,4,32768,4096.0,2.108154296875,0.381591796875,33,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,5,32768,4096.0,2.118408203125,0.384765625,62,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,6,32768,4096.0,1.708984375,0.4541015625,42,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,7,32768,4096.0,1.635009765625,0.49853515625,25,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,8,32768,4096.0,2.3046875,0.437744140625,18,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,0,all,9,32768,4096.0,1.841796875,0.258544921875,62,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,2,32768,4096.0,1.381103515625,0.252197265625,62,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,3,32768,4096.0,2.014404296875,0.428955078125,30,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,4,32768,4096.0,2.108154296875,0.381591796875,33,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,5,32768,4096.0,2.119384765625,0.3857421875,62,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,6,32768,4096.0,1.70751953125,0.455810546875,42,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,7,32768,4096.0,1.634033203125,0.5,25,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,8,32768,4096.0,2.306396484375,0.4384765625,18,0
artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000001.npz,1,all,9,32768,4096.0,1.842529296875,0.258544921875,62,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,2,32768,4096.0,1.520751953125,0.42578125,19,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,3,32768,4096.0,2.04931640625,0.52783203125,30,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,4,32768,4096.0,2.174560546875,0.39111328125,33,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,5,32768,4096.0,2.385498046875,0.482666015625,62,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,6,32768,4096.0,1.630859375,0.36181640625,59,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,7,32768,4096.0,1.75341796875,0.389892578125,16,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,8,32768,4096.0,2.34521484375,0.366455078125,18,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000000.npz,0,all,9,32768,4096.0,1.73828125,0.306640625,7,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,2,32768,4096.0,1.520751953125,0.42578125,19,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,3,32768,4096.0,2.04931640625,0.52783203125,30,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,4,32768,4096.0,2.17431640625,0.390869140625,33,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,5,32768,4096.0,2.385498046875,0.48291015625,62,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,6,32768,4096.0,1.63134765625,0.361572265625,59,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,7,32768,4096.0,1.75341796875,0.389892578125,16,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,8,32768,4096.0,2.3466796875,0.36669921875,18,0
artifacts/exp1/crossprobe/b_spread_off1/probes/iter_0000001.npz,1,all,9,32768,4096.0,1.737548828125,0.30615234375,7,0
