dump,step,part,layer,tokens,balanced_load,max_load_over_balanced,min_load_over_balanced,argmax_expert,dead_experts
artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,0,u1,5,16384,2048.0,1.8701171875,0.2734375,35,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,0,u1,6,16384,2048.0,1.96044921875,0.3486328125,28,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,0,u1,7,16384,2048.0,1.98876953125,0.37353515625,16,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,0,u1,8,16384,2048.0,1.77490234375,0.40283203125,2,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,0,u1,9,16384,2048.0,2.3642578125,0.2353515625,44,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,2,16384,2048.0,2.3046875,0.259765625,19,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,3,16384,2048.0,4.10009765625,0.31005859375,30,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,4,16384,2048.0,4.86279296875,0.29443359375,33,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,5,16384,2048.0,5.0859375,0.3125,62,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,6,16384,2048.0,3.1171875,0.26513671875,21,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,7,16384,2048.0,3.615234375,0.25439453125,5,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,8,16384,2048.0,5.19482421875,0.2568359375,18,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u0,9,16384,2048.0,3.259765625,0.11669921875,28,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,2,16384,2048.0,1.58154296875,0.2646484375,31,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,3,16384,2048.0,1.69775390625,0.3310546875,26,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,4,16384,2048.0,2.10986328125,0.3408203125,3,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,5,16384,2048.0,1.8701171875,0.2744140625,35,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,6,16384,2048.0,1.9599609375,0.34814453125,28,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,7,16384,2048.0,1.9853515625,0.3740234375,16,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,8,16384,2048.0,1.77734375,0.4033203125,2,0
artifacts/exp1/crossprobe/a_strided/probes/iter_0000001.npz,1,u1,9,16384,2048.0,2.36572265625,0.23388671875,44,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,2,16384,2048.0,3.240234375,0.3623046875,19,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,3,16384,2048.0,4.53857421875,0.205078125,30,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,4,16384,2048.0,4.9375,0.357421875,33,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,5,16384,2048.0,5.47412109375,0.2958984375,62,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,6,16384,2048.0,2.994140625,0.21435546875,53,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,7,16384,2048.0,3.82177734375,0.24658203125,5,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,8,16384,2048.0,5.41015625,0.24560546875,18,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u0,9,16384,2048.0,3.5390625,0.16748046875,7,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u1,2,16384,2048.0,1.48828125,0.359375,31,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u1,3,16384,2048.0,1.67626953125,0.42626953125,30,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u1,4,16384,2048.0,1.62548828125,0.36376953125,33,0
artifacts/exp1/crossprobe/b_strided/probes/iter_0000000.npz,0,u1,5,16384,2048.0,1.61376953125,0.34130859375,35,0
