dump,step,part,layer,tokens,balanced_load,max_load_over_balanced,min_load_over_balanced,argmax_expert,dead_experts
artifacts/exp1/alflb/20260819-195028/probes/iter_0000175.npz,175,u0,7,16384,2048.0,2.13916015625,0.28662109375,42,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000175.npz,175,u0,8,16384,2048.0,1.89306640625,0.17724609375,33,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000175.npz,175,u0,9,16384,2048.0,2.0302734375,0.0595703125,40,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,2,16384,2048.0,1.6708984375,0.46630859375,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,3,16384,2048.0,1.67626953125,0.46435546875,54,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,4,16384,2048.0,1.75,0.38525390625,59,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,5,16384,2048.0,1.67333984375,0.17578125,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,6,16384,2048.0,1.9189453125,0.2099609375,27,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,7,16384,2048.0,1.90380859375,0.337890625,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,8,16384,2048.0,1.90283203125,0.1962890625,4,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000200.npz,200,u0,9,16384,2048.0,2.203125,0.1103515625,40,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,2,16384,2048.0,1.529296875,0.4921875,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,3,16384,2048.0,1.6494140625,0.41455078125,27,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,4,16384,2048.0,1.71142578125,0.40234375,61,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,5,16384,2048.0,1.96240234375,0.12939453125,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,6,16384,2048.0,2.10791015625,0.12646484375,27,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,7,16384,2048.0,1.98583984375,0.28466796875,22,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,8,16384,2048.0,2.0234375,0.1240234375,56,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000225.npz,225,u0,9,16384,2048.0,2.31494140625,0.08251953125,37,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,2,16384,2048.0,1.5751953125,0.4658203125,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,3,16384,2048.0,1.5625,0.4521484375,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,4,16384,2048.0,1.96484375,0.35205078125,59,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,5,16384,2048.0,2.04541015625,0.17529296875,4,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,6,16384,2048.0,1.853515625,0.2021484375,39,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,7,16384,2048.0,2.1513671875,0.25732421875,22,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,8,16384,2048.0,2.021484375,0.13525390625,6,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000250.npz,250,u0,9,16384,2048.0,1.86669921875,0.10595703125,40,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,2,16384,2048.0,1.6748046875,0.443359375,50,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,3,16384,2048.0,1.599609375,0.4140625,61,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,4,16384,2048.0,1.7666015625,0.34423828125,59,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,5,16384,2048.0,1.95263671875,0.16357421875,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,6,16384,2048.0,1.79248046875,0.2333984375,17,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,7,16384,2048.0,2.10400390625,0.36962890625,1,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,8,16384,2048.0,1.87744140625,0.142578125,23,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000275.npz,275,u0,9,16384,2048.0,2.3466796875,0.14013671875,37,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,2,16384,2048.0,1.61181640625,0.43359375,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,3,16384,2048.0,1.728515625,0.4091796875,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,4,16384,2048.0,1.86328125,0.375,55,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,5,16384,2048.0,2.0302734375,0.18603515625,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,6,16384,2048.0,2.08740234375,0.228515625,39,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,7,16384,2048.0,2.33447265625,0.244140625,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,8,16384,2048.0,2.0029296875,0.17236328125,45,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000300.npz,300,u0,9,16384,2048.0,1.96435546875,0.09716796875,40,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,2,16384,2048.0,1.5224609375,0.4921875,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,3,16384,2048.0,1.71484375,0.375,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,4,16384,2048.0,1.9873046875,0.3154296875,56,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,5,16384,2048.0,1.7236328125,0.16943359375,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,6,16384,2048.0,1.89697265625,0.27001953125,4,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,7,16384,2048.0,2.0107421875,0.22119140625,1,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,8,16384,2048.0,2.154296875,0.13720703125,4,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000325.npz,325,u0,9,16384,2048.0,2.087890625,0.087890625,37,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,2,16384,2048.0,1.60888671875,0.44580078125,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,3,16384,2048.0,1.6796875,0.3515625,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,4,16384,2048.0,2.11865234375,0.361328125,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,5,16384,2048.0,2.01904296875,0.19189453125,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,6,16384,2048.0,1.7255859375,0.24658203125,39,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,7,16384,2048.0,1.88671875,0.31787109375,1,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,8,16384,2048.0,2.2294921875,0.19580078125,42,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000350.npz,350,u0,9,16384,2048.0,2.03076171875,0.09228515625,37,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,2,16384,2048.0,1.556640625,0.1630859375,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,3,16384,2048.0,1.59765625,0.3603515625,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,4,16384,2048.0,1.798828125,0.42822265625,55,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,5,16384,2048.0,1.638671875,0.1513671875,14,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,6,16384,2048.0,1.91162109375,0.19677734375,39,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,7,16384,2048.0,1.958984375,0.26123046875,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,8,16384,2048.0,1.97900390625,0.205078125,4,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000375.npz,375,u0,9,16384,2048.0,1.93896484375,0.08349609375,54,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,2,16384,2048.0,1.50830078125,0.45458984375,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,3,16384,2048.0,1.67431640625,0.34716796875,41,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,4,16384,2048.0,1.7607421875,0.349609375,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,5,16384,2048.0,1.66357421875,0.22998046875,14,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,6,16384,2048.0,1.9462890625,0.220703125,27,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,7,16384,2048.0,1.96044921875,0.2001953125,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,8,16384,2048.0,2.33740234375,0.14794921875,42,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000400.npz,400,u0,9,16384,2048.0,2.0458984375,0.0673828125,37,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,2,16384,2048.0,1.6572265625,0.42822265625,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,3,16384,2048.0,1.79052734375,0.3408203125,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,4,16384,2048.0,1.986328125,0.2890625,55,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,5,16384,2048.0,1.94921875,0.158203125,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,6,16384,2048.0,1.77294921875,0.18115234375,39,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,7,16384,2048.0,2.09765625,0.251953125,1,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,8,16384,2048.0,2.41748046875,0.1201171875,42,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000425.npz,425,u0,9,16384,2048.0,2.33984375,0.052734375,37,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,2,16384,2048.0,1.509765625,0.40966796875,44,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,3,16384,2048.0,1.65283203125,0.33056640625,41,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,4,16384,2048.0,1.935546875,0.32958984375,55,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,5,16384,2048.0,1.76123046875,0.154296875,14,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,6,16384,2048.0,1.9189453125,0.1904296875,17,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,7,16384,2048.0,2.00341796875,0.2197265625,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,8,16384,2048.0,2.1025390625,0.1396484375,42,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000450.npz,450,u0,9,16384,2048.0,1.94287109375,0.0517578125,37,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,2,16384,2048.0,1.56982421875,0.431640625,3,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,3,16384,2048.0,1.68115234375,0.31494140625,28,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,4,16384,2048.0,2.05029296875,0.27685546875,55,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,5,16384,2048.0,2.09228515625,0.18017578125,19,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,6,16384,2048.0,1.8564453125,0.1826171875,35,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,7,16384,2048.0,2.03515625,0.20458984375,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,8,16384,2048.0,2.2666015625,0.134765625,42,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000475.npz,475,u0,9,16384,2048.0,2.18896484375,0.052734375,40,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,2,16384,2048.0,1.53662109375,0.30517578125,31,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,3,16384,2048.0,1.580078125,0.3408203125,61,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,4,16384,2048.0,1.8583984375,0.28955078125,55,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,5,16384,2048.0,1.78759765625,0.17919921875,14,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,6,16384,2048.0,1.7548828125,0.23486328125,27,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,7,16384,2048.0,1.95751953125,0.244140625,7,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,8,16384,2048.0,2.11181640625,0.14892578125,42,0
artifacts/exp1/alflb/20260819-195028/probes/iter_0000500.npz,500,u0,9,16384,2048.0,2.08203125,0.0693359375,40,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,2,16384,2048.0,3.26904296875,0.15087890625,43,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,3,16384,2048.0,3.92822265625,0.12255859375,47,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,4,16384,2048.0,4.00244140625,0.01806640625,20,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,5,16384,2048.0,3.93310546875,0.0712890625,40,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,6,16384,2048.0,4.78466796875,0.0,60,1
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,7,16384,2048.0,4.63427734375,0.0048828125,37,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,8,16384,2048.0,5.228515625,0.00537109375,28,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u0,9,16384,2048.0,4.7861328125,0.00048828125,56,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,2,16384,2048.0,2.40283203125,0.1875,31,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,3,16384,2048.0,3.48876953125,0.0888671875,36,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,4,16384,2048.0,4.1640625,0.0361328125,44,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,5,16384,2048.0,5.12353515625,0.00537109375,39,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,6,16384,2048.0,4.74365234375,0.017578125,59,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,7,16384,2048.0,6.80517578125,0.005859375,52,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,8,16384,2048.0,5.60986328125,0.00048828125,49,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000000.npz,0,u1,9,16384,2048.0,4.24365234375,0.00537109375,11,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,2,16384,2048.0,4.0927734375,0.0068359375,22,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,3,16384,2048.0,5.54931640625,0.0009765625,10,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,4,16384,2048.0,5.51220703125,0.00048828125,17,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,5,16384,2048.0,6.2802734375,0.0,48,7
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,6,16384,2048.0,7.421875,0.0,7,3
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,7,16384,2048.0,7.7314453125,0.0,26,12
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,8,16384,2048.0,7.02392578125,0.0,19,24
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u0,9,16384,2048.0,7.50830078125,0.0,24,31
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,2,16384,2048.0,3.77294921875,0.015625,37,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,3,16384,2048.0,5.77734375,0.00048828125,10,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,4,16384,2048.0,6.439453125,0.0,0,3
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,5,16384,2048.0,6.62109375,0.0,48,4
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,6,16384,2048.0,7.8076171875,0.0,7,3
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,7,16384,2048.0,7.96337890625,0.0,26,12
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,8,16384,2048.0,7.4765625,0.0,6,24
artifacts/exp1/alflb/20260824-232033/probes/iter_0000025.npz,25,u1,9,16384,2048.0,7.5517578125,0.0,24,29
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,2,16384,2048.0,3.46533203125,0.03857421875,57,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,3,16384,2048.0,4.36474609375,0.0,5,2
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,4,16384,2048.0,4.7763671875,0.0,17,1
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,5,16384,2048.0,6.7490234375,0.0,48,2
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,6,16384,2048.0,5.30615234375,0.0,33,4
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,7,16384,2048.0,7.033203125,0.0,56,10
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,8,16384,2048.0,5.8984375,0.0,26,5
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u0,9,16384,2048.0,5.27978515625,0.0,38,5
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u1,2,16384,2048.0,2.74365234375,0.01904296875,57,0
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u1,3,16384,2048.0,4.07568359375,0.0,20,1
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u1,4,16384,2048.0,5.3681640625,0.0,21,1
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u1,5,16384,2048.0,7.1904296875,0.0,48,3
artifacts/exp1/alflb/20260824-232033/probes/iter_0000050.npz,50,u1,6,16384,2048.0,6.40576171875,0.0,33,5
