run_id,asset,unit,layer,step,status,detail,score_function,admissible,max_load_over_balanced,dead_experts,token_sha256,dump_path,dual_0,dual_1,dual_2,dual_3,dual_4,dual_5,dual_6,dual_7,dual_8,dual_9,dual_10,dual_11,dual_12,dual_13,dual_14,dual_15,dual_16,dual_17,dual_18,dual_19,dual_20,dual_21,dual_22,dual_23,dual_24,dual_25,dual_26,dual_27,dual_28,dual_29,dual_30,dual_31,dual_32,dual_33,dual_34,dual_35,dual_36,dual_37,dual_38,dual_39,dual_40,dual_41,dual_42,dual_43,dual_44,dual_45,dual_46,dual_47,dual_48,dual_49,dual_50,dual_51,dual_52,dual_53,dual_54,dual_55,dual_56,dual_57,dual_58,dual_59,dual_60,dual_61,dual_62,dual_63
a,standing_climbmix_small_strided_16x2048,u0,3,0,ok,,sigmoid,False,4.10009765625,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.03358089621178806,-0.015820695087313652,-0.0842852434143424,-0.04084157454781234,-0.03911699168384075,-0.021730739623308182,-0.028862824197858572,-0.01640803273767233,-0.03820760059170425,-0.019432895351201296,-0.025498066563159227,-0.02137697278521955,-0.01630180049687624,-0.023960434831678867,-0.021244488656520844,-0.06641965918242931,-0.07759504741989076,-0.01529470318928361,-0.01289262413047254,-0.02391830994747579,-0.015779348090291023,-0.04736047284677625,-0.023067563539370894,-0.020231240428984165,-0.013041126541793346,-0.01589948940090835,-0.015347704291343689,-0.031064496375620365,-0.03719573514536023,-0.016171735245734453,-0.09141823090612888,-0.019449060782790184,-0.027282137190923095,-0.026584221981465816,-0.023411002941429615,-0.014276191359385848,-0.03204951994121075,-0.019337985664606094,-0.019010922638699412,-0.017107496038079262,-0.019009413197636604,-0.027025330578908324,-0.028031302383169532,-0.018387840129435062,-0.028268903261050582,-0.03643010160885751,-0.0366554344072938,-0.02474972978234291,-0.022390541387721896,-0.013362644240260124,-0.027224001474678516,-0.0488475204911083,-0.026151541620492935,-0.03710446017794311,-0.020768550923094153,-0.022116362815722823,-0.037934196880087256,-0.048671941040083766,-0.02264326624572277,-0.03696328750811517,-0.012493259739130735,-0.01990731037221849,-0.013237578561529517,-0.030330722220242023
a,standing_climbmix_small_strided_16x2048,u1,3,0,ok,,sigmoid,True,1.69775390625,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.03229114739224315,-0.03145949263125658,-0.030089428648352623,-0.01800901209935546,-0.03829805180430412,-0.02605682983994484,-0.03333737142384052,-0.02036045491695404,-0.03286048676818609,-0.027749623637646437,-0.01832258654758334,-0.019224378746002913,-0.019485848024487495,-0.024518207646906376,-0.023762288969010115,-0.028938782401382923,-0.03227810375392437,-0.016719705425202847,-0.03495746059343219,-0.021307387854903936,-0.020370474085211754,-0.04847837146371603,-0.01865978352725506,-0.037554144859313965,-0.01637183129787445,-0.01712827105075121,-0.03435262618586421,-0.03048053104430437,-0.039275426883250475,-0.0345296929590404,-0.039375933818519115,-0.031770710833370686,-0.022673585452139378,-0.02672759396955371,-0.03797868639230728,-0.01560745108872652,-0.025773463770747185,-0.016006610821932554,-0.03410598263144493,-0.025401786901056767,-0.02397243259474635,-0.033715419471263885,-0.03647604864090681,-0.024569321423768997,-0.03324908157810569,-0.09003564342856407,-0.030693186912685633,-0.02069284487515688,-0.014233586378395557,-0.01604899251833558,-0.030376498587429523,-0.03226944571360946,-0.03931743465363979,-0.05442201066762209,-0.02815562579780817,-0.02913413569331169,-0.026448948308825493,-0.02530086226761341,-0.02439828682690859,-0.025038657244294882,-0.03353266045451164,-0.03497913479804993,-0.016018155962228775,-0.03382770996540785
a,standing_climbmix_small_strided_16x2048,u0,4,0,ok,,sigmoid,False,4.86328125,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.027914672973565757,-0.023572385194711387,-0.017067592940293252,-0.025430505047552288,-0.026252527604810894,-0.042126250336878,-0.023269514553248882,-0.029649156145751476,-0.019549265853129327,-0.01686722692102194,-0.012999493977986276,-0.019559290260076523,-0.025251501123420894,-0.017962320591323078,-0.03448418469633907,-0.029820090043358505,-0.021370671689510345,-0.017739673028700054,-0.026378986425697803,-0.014082020963542163,-0.03639707516413182,-0.016456753946840763,-0.08162171335425228,-0.01841044134926051,-0.025848523597232997,-0.020997695508413017,-0.015840890700928867,-0.018380220979452133,-0.015952327637933195,-0.022221465012989938,-0.01594632293563336,-0.034355411189608276,-0.02801503415685147,-0.16015797201544046,-0.013263936387374997,-0.03052564151585102,-0.011868445086292922,-0.01971629715990275,-0.024405127274803817,-0.023920885170809925,-0.0201955622760579,-0.01409981760662049,-0.019758629496209323,-0.016101141460239887,-0.01268297794740647,-0.04104302532505244,-0.08788544952403754,-0.02955492294859141,-0.012624611495994031,-0.02327330957632512,-0.02227922237943858,-0.02538833289872855,-0.01644583500456065,-0.01761671795975417,-0.015252525918185711,-0.013474198407493532,-0.02236419718246907,-0.02055876504164189,-0.026476871105842292,-0.023743042605929077,-0.017832356388680637,-0.01963819086086005,-0.01755659596528858,-0.018630219507031143
a,standing_climbmix_small_strided_16x2048,u1,4,0,ok,,sigmoid,True,2.10986328125,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.03490040265023708,-0.01882590539753437,-0.0320324613712728,-0.06261707376688719,-0.03841701615601778,-0.023269814904779196,-0.022147550247609615,-0.02979768766090274,-0.037630957551300526,-0.031186414416879416,-0.03205946274101734,-0.01719684014096856,-0.025783815421164036,-0.023133994545787573,-0.030315342359244823,-0.028026092797517776,-0.03135395608842373,-0.025523982010781765,-0.030943796038627625,-0.02353862626478076,-0.02518413867801428,-0.02250548731535673,-0.03749660309404135,-0.02462720451876521,-0.03178694797679782,-0.03900393471121788,-0.02735308464616537,-0.03271448565647006,-0.014556830283254385,-0.02597498707473278,-0.03158468380570412,-0.021035582292824984,-0.026759877800941467,-0.03982113115489483,-0.024716647807508707,-0.027938942424952984,-0.014054049737751484,-0.03313604835420847,-0.04283174313604832,-0.01802400639280677,-0.03317234106361866,-0.022110020741820335,-0.032524196431040764,-0.031065651681274176,-0.015099204611033201,-0.02600326156243682,-0.03273701062425971,-0.026844287291169167,-0.03562884731218219,-0.01786575559526682,-0.03175943437963724,-0.03039751760661602,-0.022060442715883255,-0.035205728840082884,-0.02398858405649662,-0.02326525142416358,-0.023343904875218868,-0.017952846363186836,-0.02074871025979519,-0.025740887969732285,-0.04468758124858141,-0.030579308047890663,-0.015668234787881374,-0.04354846058413386
a,standing_climbmix_small_strided_16x2048,u0,5,0,ok,,sigmoid,False,5.08642578125,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.015501688234508038,-0.014575027395039797,-0.016858350485563278,-0.02020490262657404,-0.02175547555088997,-0.01820720382966101,-0.020738400518894196,-0.013528445968404412,-0.023857563734054565,-0.018744492437690496,-0.021945171058177948,-0.015532848425209522,-0.017240354791283607,-0.11713163647800684,-0.018283368088304996,-0.024421862326562405,-0.01459879893809557,-0.017566306749358773,-0.02756659430451691,-0.015830008778721094,-0.027676568366587162,-0.018031527288258076,-0.016188264824450016,-0.025059483014047146,-0.015593848191201687,-0.019021213985979557,-0.01731983618810773,-0.055029649287462234,-0.018458405509591103,-0.033359997905790806,-0.014282702701166272,-0.012961168074980378,-0.016661801375448704,-0.10022890288382769,-0.01798690389841795,-0.012842555064707994,-0.019907131791114807,-0.01462861429899931,-0.011424562660977244,-0.013609268702566624,-0.019107207655906677,-0.01261835265904665,-0.013149655424058437,-0.025832287967205048,-0.016873866319656372,-0.024855594150722027,-0.02152219694107771,-0.028140866197645664,-0.019187689293175936,-0.01536387950181961,-0.024279573932290077,-0.014150490052998066,-0.015550398267805576,-0.017969086416997015,-0.02040992211550474,-0.015061038546264172,-0.01830068347044289,-0.053872316144406796,-0.02081043552607298,-0.017543479101732373,-0.026131436228752136,-0.02688886784017086,-0.28744736430235207,-0.013846856076270342
a,standing_climbmix_small_strided_16x2048,u1,5,0,ok,,sigmoid,True,1.8701171875,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.020400001434609294,-0.02647066256031394,-0.025172386318445206,-0.030525281559675932,-0.023337471764534712,-0.02809393871575594,-0.021487662568688393,-0.020423307083547115,-0.023643592838197947,-0.02694042632356286,-0.01981096062809229,-0.02455285470932722,-0.025211628060787916,-0.031006446108222008,-0.04267868399620056,-0.023826206102967262,-0.01551296398974955,-0.027341912034898996,-0.01986714545637369,-0.02938689896836877,-0.017995683010667562,-0.03643390443176031,-0.017836290411651134,-0.02297618519514799,-0.022541076876223087,-0.02399265207350254,-0.04283435828983784,-0.02347694942727685,-0.02318063424900174,-0.03504410572350025,-0.03409430757164955,-0.03003965737298131,-0.039309363812208176,-0.036541329231113195,-0.020321431569755077,-0.04858566331677139,-0.024419982451945543,-0.017490366473793983,-0.019485545810312033,-0.03255857061594725,-0.016596075613051653,-0.013441322837024927,-0.018080320209264755,-0.025167658925056458,-0.017604858614504337,-0.02429223246872425,-0.02923963638022542,-0.017822111025452614,-0.03547309711575508,-0.04293595440685749,-0.02738458989188075,-0.025309975259006023,-0.02230105549097061,-0.02107485756278038,-0.03136476967483759,-0.014641918241977692,-0.05210920376703143,-0.0174440061673522,-0.026661179028451443,-0.026380246970802546,-0.024913193192332983,-0.023376645054668188,-0.025871343910694122,-0.018337528686970472
a,standing_climbmix_small_strided_16x2048,u0,6,0,ok,,sigmoid,True,3.115234375,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.01789028011262417,-0.015221845358610153,-0.02188180945813656,-0.013115840964019299,-0.019850576762109995,-0.018044276162981987,-0.01916816085577011,-0.020000377669930458,-0.01470075361430645,-0.018455753102898598,-0.01443379558622837,-0.11505596525967121,-0.03057731408625841,-0.013549376279115677,-0.017503615468740463,-0.016211872920393944,-0.017651695758104324,-0.01588666718453169,-0.017241595312952995,-0.023589488118886948,-0.014584841206669807,-0.09243058040738106,-0.06113950535655022,-0.02957810740917921,-0.02117336541414261,-0.016870504710823298,-0.02050782786682248,-0.019053298514336348,-0.017076539807021618,-0.01312471553683281,-0.013610534835606813,-0.018809170462191105,-0.01503082923591137,-0.021199630573391914,-0.019555525854229927,-0.016615713946521282,-0.019266458228230476,-0.04609747417271137,-0.02265721862204373,-0.01582842878997326,-0.03368951706215739,-0.01642289198935032,-0.07723530475050211,-0.01823024172335863,-0.02837329637259245,-0.02020036056637764,-0.01345982775092125,-0.034321216866374016,-0.02375212498009205,-0.03321922663599253,-0.02329028630629182,-0.013499481603503227,-0.02272059046663344,-0.05722414329648018,-0.02172055095434189,-0.02576519176363945,-0.02285982482135296,-0.019814541563391685,-0.020779008977115154,-0.07853007316589355,-0.01574715878814459,-0.01643904484808445,-0.055280649568885565,-0.018052698113024235
a,standing_climbmix_small_strided_16x2048,u1,6,0,ok,,sigmoid,True,1.96044921875,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.029240725561976433,-0.03540439950302243,-0.0264123419765383,-0.022545638727024198,-0.02883205865509808,-0.054828897351399064,-0.01960165286436677,-0.026357922237366438,-0.017635570373386145,-0.018973487662151456,-0.020111015532165766,-0.0368239835370332,-0.036226480500772595,-0.017047682777047157,-0.01518774637952447,-0.021393185015767813,-0.03178378869779408,-0.025852206395938993,-0.022592942463234067,-0.020136191975325346,-0.01890755631029606,-0.021091746166348457,-0.02631425717845559,-0.015896466095000505,-0.02055421471595764,-0.01831398461945355,-0.016105602961033583,-0.022315835114568472,-0.048605555668473244,-0.017932607792317867,-0.019459544913843274,-0.03165615303441882,-0.03492081956937909,-0.02521357871592045,-0.02582951565273106,-0.04049798846244812,-0.020722076296806335,-0.018398697953671217,-0.02193864993751049,-0.030331204179674387,-0.023725020932033658,-0.0191358404699713,-0.050431329756975174,-0.017810913966968656,-0.03986217454075813,-0.02605872554704547,-0.04342566733248532,-0.021117377327755094,-0.061015595914795995,-0.019692022586241364,-0.015830391319468617,-0.015703941229730844,-0.01844983664341271,-0.03271887660957873,-0.016040500486269593,-0.040066914865747094,-0.01441360404714942,-0.016503785736858845,-0.03771975077688694,-0.035938119515776634,-0.016529915621504188,-0.03653649450279772,-0.020317196380347013,-0.02829947997815907
a,standing_climbmix_small_strided_16x2048,u0,7,0,ok,,sigmoid,False,3.61279296875,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.017614784883335233,-0.023413796443492174,-0.017547406256198883,-0.02162807364948094,-0.02844403777271509,-0.11283845733851194,-0.0429115139413625,-0.023222130723297596,-0.019911352545022964,-0.018228896893560886,-0.020268543623387814,-0.026624022983014584,-0.016818598145619035,-0.013076175935566425,-0.024681107373908162,-0.012727954657748342,-0.020182642387226224,-0.01707824715413153,-0.02845936012454331,-0.018030520295724273,-0.022159771295264363,-0.015132049331441522,-0.018982472829520702,-0.016870445804670453,-0.01921829511411488,-0.028791352408006787,-0.015640146331861615,-0.02265189215540886,-0.03711183415725827,-0.01898880209773779,-0.023007594980299473,-0.01599524077028036,-0.026588360080495477,-0.023174154805019498,-0.01882122363895178,-0.01771697518415749,-0.028861596481874585,-0.019965616054832935,-0.016888781683519483,-0.017410670639947057,-0.018287891754880548,-0.0193698238581419,-0.01436934294179082,-0.016018009977415204,-0.019589022267609835,-0.06971658789552748,-0.012186194770038128,-0.014275668654590845,-0.02763161901384592,-0.05936821107752621,-0.0208750965539366,-0.015859558479860425,-0.014607011806219816,-0.024677778594195843,-0.016055751591920853,-0.01878661592490971,-0.03259033802896738,-0.04156430368311703,-0.10760130488779396,-0.022616615053266287,-0.019155178451910615,-0.018369419733062387,-0.012520600925199687,-0.04493648465722799
a,standing_climbmix_small_strided_16x2048,u1,7,0,ok,,sigmoid,True,1.98876953125,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.01535688596777618,-0.02954944991506636,-0.018677664687857032,-0.04007310303859413,-0.021655364660546184,-0.018740056781098247,-0.023899384075775743,-0.034768607234582305,-0.030448321485891938,-0.013073441805317998,-0.014909989899024367,-0.01582575007341802,-0.017298544058576226,-0.014283275231719017,-0.026077056536450982,-0.013708902290090919,-0.0500230195466429,-0.020500411977991462,-0.021632006391882896,-0.014575318666175008,-0.027440407080575824,-0.025808965554460883,-0.044363450491800904,-0.023552687605842948,-0.039438687497749925,-0.05338646634481847,-0.019487332785502076,-0.022764177760109305,-0.0416692013386637,-0.05810044310055673,-0.017567802919074893,-0.04629156808368862,-0.03690641722641885,-0.02284834161400795,-0.039986445335671306,-0.027014838764443994,-0.028939018258824944,-0.01777419657446444,-0.019102969905361533,-0.015927384607493877,-0.019404053455218673,-0.024121800670400262,-0.018434998812153935,-0.019599215826019645,-0.03322127717547119,-0.032771954545751214,-0.014104641741141677,-0.05218440690077841,-0.024715870385989547,-0.020053083775565028,-0.028362916549667716,-0.01328953797928989,-0.028319468488916755,-0.0393389540258795,-0.022917383117601275,-0.015576379606500268,-0.021841382374987006,-0.024872937938198447,-0.019750562263652682,-0.028694545850157738,-0.03142565279267728,-0.02948366105556488,-0.018307831836864352,-0.03622638410888612
a,standing_climbmix_small_strided_16x2048,u0,8,0,ok,,sigmoid,False,5.1943359375,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.016833081375807524,-0.02484021056443453,-0.017897004261612892,-0.021227048709988594,-0.019688993226736784,-0.017921430058777332,-0.010480958968400955,-0.018202148377895355,-0.024418629705905914,-0.018458337988704443,-0.015810107346624136,-0.03615366527810693,-0.02359076589345932,-0.012443986488506198,-0.017888134345412254,-0.02486167475581169,-0.01522093778476119,-0.016989271622151136,-0.34207870112732053,-0.0197974038310349,-0.015542486682534218,-0.01789291761815548,-0.022730268072336912,-0.019439767580479383,-0.017948091495782137,-0.035515825264155865,-0.016003320459276438,-0.019016343634575605,-0.01338143297471106,-0.01656805584207177,-0.011791432276368141,-0.020791465416550636,-0.018409722950309515,-0.017994952853769064,-0.021973065100610256,-0.016072965692728758,-0.020800769794732332,-0.016793005634099245,-0.0834515099413693,-0.017177369445562363,-0.011428442783653736,-0.015139838214963675,-0.014711335767060518,-0.020305789541453123,-0.01322603365406394,-0.017256673891097307,-0.015036286786198616,-0.012031021993607283,-0.13978460803627968,-0.03398125758394599,-0.014087560586631298,-0.026335920207202435,-0.023022667970508337,-0.018501194659620523,-0.018612415995448828,-0.015398936811834574,-0.013895870186388493,-0.014709366485476494,-0.043622702825814486,-0.026936373207718134,-0.023006282281130552,-0.014352776110172272,-0.016804527025669813,-0.018072638660669327
a,standing_climbmix_small_strided_16x2048,u1,8,0,ok,,sigmoid,True,1.77490234375,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.034830985590815544,-0.02062750654295087,-0.04367760242894292,-0.04181990586221218,-0.025799297261983156,-0.038373819552361965,-0.013418621849268675,-0.02288480382412672,-0.017725026700645685,-0.014254442881792784,-0.013897051103413105,-0.024583153892308474,-0.017192097380757332,-0.03424540441483259,-0.012932299170643091,-0.019402711186558008,-0.023510927334427834,-0.04242554120719433,-0.02905307151377201,-0.02184352185577154,-0.02716865949332714,-0.01927419239655137,-0.033596672117710114,-0.02647330518811941,-0.05003820173442364,-0.03136250702664256,-0.020281052216887474,-0.024442425463348627,-0.021181853488087654,-0.015552159398794174,-0.015191732440143824,-0.0530611420981586,-0.014110018964856863,-0.027706630527973175,-0.017310714349150658,-0.017418060451745987,-0.033683376386761665,-0.027854999527335167,-0.02585876453667879,-0.015927104279398918,-0.013162610121071339,-0.014166859909892082,-0.02578753884881735,-0.01891596894711256,-0.020277234725654125,-0.030317633878439665,-0.03673014044761658,-0.024528118781745434,-0.020473874174058437,-0.030476897954940796,-0.026522953528910875,-0.01904155220836401,-0.025320637971162796,-0.017498000524938107,-0.01861618785187602,-0.018091581761837006,-0.025594128295779228,-0.018491024617105722,-0.022392302751541138,-0.03447179589420557,-0.016289884690195322,-0.02798790205270052,-0.016436133533716202,-0.026306474581360817
a,standing_climbmix_small_strided_16x2048,u0,9,0,ok,,sigmoid,True,3.2607421875,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.03057153447298333,-0.019152951426804066,-0.01461513340473175,-0.013578001409769058,-0.018727460876107216,-0.014171466697007418,-0.057553167920559645,-0.05961053632199764,-0.01709557604044676,-0.03841001074761152,-0.012540165800601244,-0.015459910500794649,-0.018507452681660652,-0.025427482090890408,-0.011182566173374653,-0.020032567903399467,-0.028115990571677685,-0.01271516177803278,-0.017212777864187956,-0.019262319896370173,-0.013632737100124359,-0.015469106379896402,-0.018037237226963043,-0.019982850179076195,-0.012112289667129517,-0.009821323677897453,-0.013495620340108871,-0.01481377799063921,-0.08059612615033984,-0.013154436834156513,-0.05252269562333822,-0.02376818098127842,-0.013939386699348688,-0.024502852000296116,-0.01199850533157587,-0.014148642309010029,-0.027731639333069324,-0.014567489735782146,-0.01551856566220522,-0.01825748383998871,-0.013501547276973724,-0.03184477426111698,-0.02065790817141533,-0.01639738120138645,-0.011926808394491673,-0.019356267526745796,-0.014991317875683308,-0.038288005627691746,-0.0137432049959898,-0.014293929561972618,-0.04918034467846155,-0.014127789996564388,-0.016508424654603004,-0.01873919740319252,-0.013455013744533062,-0.015218224376440048,-0.011818280443549156,-0.020038999617099762,-0.036428024992346764,-0.018018661998212337,-0.02685341238975525,-0.01300098281353712,-0.06382245942950249,-0.03962874226272106
a,standing_climbmix_small_strided_16x2048,u1,9,0,ok,,sigmoid,True,2.3642578125,0,1b7715b489add65669e28155221f1f100d422a7f5d073e20bb75234e98ff6798,artifacts/exp1/crossprobe/a_strided/probes/iter_0000000.npz,-0.021131789311766624,-0.024440464563667774,-0.021201944444328547,-0.025615091435611248,-0.015241098823025823,-0.02503260155208409,-0.03538119443692267,-0.01396749634295702,-0.021864888491109014,-0.04567903373390436,-0.022708424599841237,-0.04184664133936167,-0.04278432670980692,-0.01822671853005886,-0.01612880756147206,-0.019760187016800046,-0.017589131370186806,-0.01208397839218378,-0.030710015445947647,-0.0671863101888448,-0.013616497628390789,-0.024225455010309815,-0.014277241425588727,-0.01633107289671898,-0.017291149124503136,-0.010223780991509557,-0.016308327205479145,-0.013436989858746529,-0.018577338429167867,-0.023684191750362515,-0.022179047809913754,-0.018583964090794325,-0.015054604969918728,-0.027451034635305405,-0.028804554836824536,-0.028765611350536346,-0.01931935385800898,-0.01716963481158018,-0.02277968544512987,-0.03164023067802191,-0.036968398839235306,-0.017898394726216793,-0.017534059705212712,-0.03174008894711733,-0.08330453094094992,-0.017360708909109235,-0.026883835904300213,-0.02653508447110653,-0.02899884176440537,-0.013695797882974148,-0.06821796973235905,-0.014262222684919834,-0.0509806964546442,-0.022683661663904786,-0.02009573671966791,-0.018596965819597244,-0.013796854065731168,-0.016056813532486558,-0.02137080766260624,-0.01961433608084917,-0.014100207015872002,-0.03668100945651531,-0.027473991736769676,-0.016209703171625733
a,standing_climbmix_small_spread_off1_16x2048,u0,2,0,ok,,sigmoid,True,1.42529296875,0,bc3669899701e282b42e31823f7eed6061527c83c3b31f193d0bc04c677700d9,artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,-0.0274603976868093,-0.04245453095063567,-0.036388564854860306,-0.027023647911846638,-0.03686662297695875,-0.01942148245871067,-0.026859532576054335,-0.03806230193004012,-0.020562765654176474,-0.02493130136281252,-0.02272279839962721,-0.0364925772882998,-0.027665698435157537,-0.02342150453478098,-0.026389635633677244,-0.03268700418993831,-0.1360880103893578,-0.031695401296019554,-0.026933181565254927,-0.026638090144842863,-0.023294894956052303,-0.04970337636768818,-0.0358918234705925,-0.027465377002954483,-0.034230511635541916,-0.019352344796061516,-0.020329535007476807,-0.0338375479914248,-0.030215181410312653,-0.02803286863490939,-0.03195743216201663,-0.03657575277611613,-0.023677969351410866,-0.025975213386118412,-0.01906398870050907,-0.03122174832969904,-0.034021544735878706,-0.030120979994535446,-0.030578922014683485,-0.02637333143502474,-0.024910290725529194,-0.04048728570342064,-0.01719809416681528,-0.04350327514111996,-0.03617905918508768,-0.027896981220692396,-0.020415591076016426,-0.04258141666650772,-0.029278078582137823,-0.03538684360682964,-0.015545299742370844,-0.03047774126753211,-0.038153048139065504,-0.023251540027558804,-0.0327066327445209,-0.033778324257582426,-0.020873233675956726,-0.030130829196423292,-0.03394999587908387,-0.04292769730091095,-0.02567015029489994,-0.02395349182188511,-0.04749181307852268,-0.025262496899813414
a,standing_climbmix_small_spread_off1_16x2048,u1,2,0,ok,,sigmoid,True,1.36767578125,0,bc3669899701e282b42e31823f7eed6061527c83c3b31f193d0bc04c677700d9,artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,-0.027738749980926514,-0.04193090833723545,-0.04065258102491498,-0.028071755543351173,-0.03834069857839495,-0.019317637663334608,-0.025643225759267807,-0.038914807606488466,-0.021194959059357643,-0.02572436595801264,-0.022680435329675674,-0.03560071624815464,-0.02916086802724749,-0.02517880278173834,-0.028218791354447603,-0.032589057460427284,-0.13812245661392808,-0.03737417794764042,-0.02692745439708233,-0.026947446633130312,-0.02489921636879444,-0.05170392245054245,-0.03714209096506238,-0.027694569900631905,-0.03546037897467613,-0.021086621680296957,-0.020769174792803824,-0.03565408813301474,-0.0313645382411778,-0.03138058818876743,-0.03417221026029438,-0.03911375068128109,-0.024147277348674834,-0.026196729391813278,-0.02044357033446431,-0.030387625098228455,-0.034080200479365885,-0.029277238994836807,-0.03292045975103974,-0.02332321892026812,-0.026066750288009644,-0.046443136408925056,-0.018411591299809515,-0.04239401267841458,-0.03788669779896736,-0.029397692531347275,-0.020831337198615074,-0.042684754356741905,-0.030188836622983217,-0.03682219237089157,-0.01584183657541871,-0.03357076831161976,-0.03892485983669758,-0.023462525918148458,-0.03263938473537564,-0.0348334718728438,-0.0248719115043059,-0.03347132354974747,-0.036470528692007065,-0.04451574757695198,-0.02449234062805772,-0.02614249801263213,-0.0455976981902495,-0.027904124930500984
a,standing_climbmix_small_spread_off1_16x2048,u0,3,0,ok,,sigmoid,True,1.8837890625,0,bc3669899701e282b42e31823f7eed6061527c83c3b31f193d0bc04c677700d9,artifacts/exp1/crossprobe/a_spread_off1/probes/iter_0000000.npz,-0.036498963832855225,-0.025139065459370613,-0.041873520240187645,-0.01979115465655923,-0.04167257435619831,-0.0264417533762753,-0.029983608052134514,-0.01903427392244339,-0.03144394140690565,-0.02423628605902195,-0.02214986179023981,-0.02038141479715705,-0.01959567703306675,-0.024493937846273184,-0.021250516176223755,-0.03466853033751249,-0.03828733088448644,-0.017055952921509743,-0.027160581666976213,-0.021398348733782768,-0.01914498582482338,-0.04619060829281807,-0.02086682477965951,-0.03319744532927871,-0.016114224214106798,-0.01694469666108489,-0.02715276926755905,-0.02829274022951722,-0.03608175367116928,-0.02637578174471855,-0.04691606992855668,-0.0308780949562788,-0.020285315811634064,-0.024682894349098206,-0.03215739829465747,-0.015774161787703633,-0.0266564569901675,-0.0197651544585824,-0.03106767125427723,-0.02345193922519684,-0.02425820706412196,-0.02939932933077216,-0.032729997765272856,-0.025220897048711777,-0.02579621458426118,-0.048845576122403145,-0.03504800796508789,-0.022824633866548538,-0.01826549507677555,-0.016395836602896452,-0.03371155634522438,-0.036480105482041836,-0.03411628445610404,-0.04663435323163867,-0.024801842402666807,-0.027866927441209555,-0.028943073004484177,-0.028652203269302845,-0.021583825815469027,-0.0245021004229784,-0.03276114026084542,-0.03120572492480278,-0.016097597312182188,-0.030194293707609177
